,age,blood,car,constellation,education,ethnic,height,house,id,js_age,js_education,js_ethnic,js_height,js_location,js_marriaged,js_member,js_photo,location,marriaged,membership,nickname,salary,shengxiao,weight
116,34岁,O型,暂未购车,巨蟹座,本科,汉族,173cm,暂未购房,18930801,30-36岁之间,不限,不限,157-170厘米,浙江,不限,星级会员,有照片,绍兴,"离异,无小孩",普通会员,Apparition,2000元以下,猪,65公斤
117,36岁,B型,--,天蝎座,高中中专及以下,汉族,170cm,已购住房,18719282,18-31岁之间,不限,不限,150-180厘米,浙江绍兴,不限,不限,不限,绍兴,未婚,普通会员,子毅,2000～5000元,猴,--
118,38岁,B型,已购车（豪华型）,双鱼座,本科,汉族,180cm,已购房（无贷款）,149513532,30-38岁之间,不限,不限,158-170厘米,浙江绍兴,不限,不限,有照片,绍兴,"离异,无小孩",普通会员,小四,10000～20000元,羊,--
119,51岁,--,--,天秤座,本科,--,170cm,--,119629974,41-49岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,离异,普通会员,雪后阳光,5000～10000元,马,--
120,40岁,B型,--,狮子座,本科,汉族,172cm,--,60620632,25-35岁之间,不限,不限,155-175厘米,浙江,未婚,不限,不限,绍兴,未婚,普通会员,淡忘一切,2000～5000元,蛇,--
121,34岁,其它,暂未购车,金牛座,本科,汉族,169cm,独自租房,132248801,不限,不限,不限,155-170厘米 *,"上海金山,浙江丽水,浙江宁波",未婚,星级会员,有照片,绍兴,未婚,普通会员,爱莫能助,5000～10000元,猪,60公斤
122,46岁,O型,暂未购车,双子座,本科,汉族,182cm,与人合租,1668354,30-53岁之间,不限,不限,160-180厘米,浙江绍兴,离异、丧偶,不限,有照片,绍兴,"离异,有小孩归对方",普通会员,子宏,5000～10000元,猪,83公斤
123,32岁,--,--,处女座,高中中专及以下,--,183cm,--,26613285,18-25岁之间,不限,不限,165-170厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,孤峰,10000～20000元,牛,--
124,36岁,A型,暂未购车,白羊座,本科,汉族,165cm,已购住房,34018637,25-36岁之间,不限,不限,150-163厘米,"浙江绍兴,江西,广东",未婚、离异,不限,有照片,绍兴,未婚,普通会员,周易信佛,5000～10000元,鸡,--
125,34岁,O型,需要时购置,魔羯座,高中中专及以下,汉族,168cm,已购房（无贷款）,135486769,25-32岁之间,高中中专及以下,不限,155-168厘米,"四川广元,四川南充",不限,不限,有照片,绍兴,"离异,有小孩归自己",普通会员,138,2000～5000元,狗,72公斤
126,46岁,O型,暂未购车,水瓶座,大专,--,168cm,与父母同住,19972394,24-42岁之间,不限,不限,156-168厘米,不限,不限,不限,不限,绍兴,"离异,有小孩归自己",高级会员,如风,5000～10000元,狗,58公斤
127,41岁,A型,暂未购车,水瓶座,大专,汉族,170cm,住单位房,139829885,30-37岁之间,大专,汉族,155-170厘米,浙江,不限,星级会员,有照片,绍兴,未婚,普通会员,明天会更好,5000～10000元,兔,--
128,34岁,B型,已经购车,天蝎座,大专,汉族,174cm,独自租房,115928606,25-33岁之间,不限,不限,160-170厘米,"浙江绍兴,北京",不限,不限,有照片,绍兴,"离异,无小孩",普通会员,单s,5000～10000元,狗,--
129,36岁,AB型,暂未购车,金牛座,硕士,汉族,175cm,已购住房,76115203,27-30岁之间,不限,不限,160-167厘米,不限,未婚,不限,有照片,绍兴,未婚,普通会员,Arthur,5000～10000元,鸡,60公斤
130,35岁,--,已经购车,白羊座,高中中专及以下,--,176cm,与父母同住,66747244,27-33岁之间,不限,不限,155-175厘米,"浙江绍兴,浙江杭州",未婚、离异,不限,不限,绍兴,离异,普通会员,雾中,20000～50000元,狗,--
131,33岁,--,--,天秤座,本科,--,170cm,--,168939379,26-34岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,未婚,普通会员,心疼你的样子,5000～10000元,鼠,--
132,40岁,AB型,已购车（中档型）,天蝎座,高中中专及以下,汉族,180cm,与父母同住,76409318,27-39岁之间,高中中专及以下,汉族,160-170厘米,浙江,未婚、离异,不限,有照片,绍兴,"离异,有小孩归自己",普通会员,电影人,5000～10000元,龙,77公斤
133,36岁,A型,已购车（经济型）,天蝎座,本科,汉族,173cm,与父母同住,115434756,27-35岁之间,不限,不限,157-165厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,人生何处不相逢,5000～10000元,猴,65公斤
134,32岁,AB型,需要时购置,白羊座,本科,汉族,170cm,已购房（无贷款）,144064316,23-31岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,有照片,绍兴,"离异,无小孩",普通会员,一生一世,5000～10000元,牛,65公斤
135,34岁,A型,暂未购车,双鱼座,本科,汉族,172cm,暂未购房,104910369,26-31岁之间,不限,汉族,158-170厘米,浙江,未婚,星级会员,有照片,绍兴,未婚,普通会员,风清云淡,5000～10000元,猪,65公斤
136,38岁,O型,暂未购车,水瓶座,大专,汉族,173cm,与父母同住,10861824,27-35岁之间,不限,不限,160-170厘米,浙江绍兴,未婚,星级会员,有照片,绍兴,未婚,普通会员,TTT,2000～5000元,马,74公斤
137,33岁,--,--,天蝎座,本科,汉族,172cm,需要时购置,51081918,18-30岁之间,不限,不限,155-165厘米,浙江,未婚,不限,不限,绍兴,未婚,普通会员,东子,2000～5000元,猪,60公斤
138,35岁,--,已经购车,狮子座,高中中专及以下,汉族,180cm,住单位房,156778658,24-31岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,夜风,10000～20000元,狗,76公斤
139,33岁,AB型,--,水瓶座,本科,汉族,180cm,与父母同住,2975838,20-30岁之间,不限,不限,160-180厘米,浙江,未婚,不限,不限,绍兴,未婚,普通会员,夏天的舞步,2000～5000元,猪,75公斤
140,44岁,O型,暂未购车,处女座,大专,汉族,176cm,已购住房,11081538,20-28岁之间,不限,不限,155-168厘米,"浙江绍兴,浙江嘉兴,浙江丽水,浙江衢州",未婚,不限,有照片,绍兴,未婚,普通会员,临风独立,2000元以下,牛,68公斤
141,36岁,O型,需要时购置,狮子座,本科,汉族,171cm,已购住房,15904827,25-35岁之间,不限,不限,150-175厘米,浙江,未婚、离异,不限,有照片,绍兴,"离异,无小孩",普通会员,灯火阑珊,2000～5000元,鸡,61公斤
142,37岁,B型,--,射手座,高中中专及以下,汉族,172cm,--,34817051,24-35岁之间,高中中专及以下或以上,不限,159-180厘米,浙江,未婚,不限,不限,绍兴,未婚,普通会员,歪打正着,2000～5000元,羊,72公斤
143,48岁,A型,已购车（经济型）,天蝎座,大专,汉族,170cm,已购房（无贷款）,110454488,36-46岁之间,不限,汉族,不限,浙江,不限,不限,有照片,绍兴,"离异,有小孩归对方",高级会员,安永,5000～10000元,猴,65公斤
144,36岁,--,--,魔羯座,高中中专及以下,--,170cm,--,139459323,27-35岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,离异,普通会员,往事随风,5000～10000元,猴,--
145,40岁,--,已经购车,双鱼座,本科,汉族,170cm,已购住房,12469436,20-31岁之间,大专或以上,不限,161-168厘米,浙江绍兴,未婚,不限,有照片,绍兴,未婚,普通会员,飘零,20000～50000元,蛇,65公斤
146,42岁,AB型,暂未购车,水瓶座,大专,汉族,170cm,已购住房,18722598,31-39岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,未婚,普通会员,凌志,2000～5000元,虎,--
147,32岁,--,暂未购车,魔羯座,高中中专及以下,汉族,171cm,暂未购房,71151241,26-30岁之间,不限,不限,158-168厘米,江西,未婚,不限,有照片,绍兴,未婚,普通会员,小-宇,2000～5000元,鼠,60公斤
148,52岁,AB型,暂未购车,白羊座,高中中专及以下,汉族,169cm,已购住房,90710131,40-46岁之间,不限,不限,157-165厘米,浙江绍兴,离异、丧偶,不限,不限,绍兴,离异,高级会员,苏越,5000～10000元,蛇,65公斤
149,61岁,AB型,已经购车,双子座,大专,汉族,168cm,已购住房,57657847,36-50岁之间,不限,不限,156-166厘米,不限,不限,不限,不限,绍兴,"离异,有小孩归对方",普通会员,佳缘会员,5000～10000元,猴,72公斤
150,41岁,O型,暂未购车,白羊座,大专,汉族,168cm,已购住房,21168620,20-30岁之间,高中中专及以下或以上,不限,130-260厘米,不限,不限,不限,不限,绍兴,"离异,有小孩归对方",普通会员,红尘与君同行,2000～5000元,龙,--
151,34岁,A型,已经购车,巨蟹座,本科,汉族,180cm,已购住房,66255613,19-29岁之间,不限,不限,162-175厘米,浙江绍兴,未婚,不限,有照片,绍兴,未婚,普通会员,LOST,20000～50000元,猪,70公斤
152,36岁,O型,已购车（豪华型）,魔羯座,本科,汉族,170cm,已购房（无贷款）,165334118,29-37岁之间,不限,不限,155-170厘米,浙江绍兴,不限,星级会员,不限,绍兴,"离异,有小孩归对方",高级会员,allan,50000元以上,猴,56公斤
153,34岁,O型,已经购车,双鱼座,本科,汉族,174cm,已购住房,28577487,27-31岁之间,本科或以上,不限,158-168厘米,浙江绍兴,未婚,不限,不限,绍兴,未婚,普通会员,流浪的猪,5000～10000元,猪,--
154,49岁,A型,暂未购车,天蝎座,高中中专及以下,汉族,170cm,已购住房,109848124,43-47岁之间,不限,不限,155-170厘米,云南迪庆,离异、丧偶,不限,不限,绍兴,"离异,有小孩归自己",普通会员,aa,2000～5000元,羊,63公斤
155,55岁,--,--,金牛座,大专,--,172cm,--,57828158,39-49岁之间,不限,不限,155-175厘米,浙江,不限,不限,不限,绍兴,离异,普通会员,一草一木,2000～5000元,虎,--
156,52岁,--,已经购车,白羊座,本科,--,170cm,住单位房,21444510,34-38岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,有照片,绍兴,离异,普通会员,dong2133,2000～5000元,蛇,73公斤
157,34岁,--,--,魔羯座,高中中专及以下,--,167cm,--,74059725,25-30岁之间,不限,不限,155-175厘米,浙江绍兴,不限,不限,有照片,绍兴,丧偶,普通会员,黄建林,2000～5000元,狗,--
158,50岁,--,--,白羊座,本科,--,170cm,--,93728732,20-50岁之间,不限,不限,130-260厘米,不限,不限,不限,不限,绍兴,离异,高级会员,文盲师爷,10000～20000元,羊,--
159,47岁,A型,已购车（中档型）,狮子座,本科,汉族,179cm,已购房（无贷款）,167168256,35-55岁之间,不限,不限,155-170厘米,"上海,江苏,四川",不限,不限,不限,绍兴,"离异,有小孩归自己",高级会员,夏海龙,20000～50000元,狗,75公斤
160,37岁,A型,需要时购置,巨蟹座,大专,汉族,170cm,暂未购房,168532409,22-33岁之间,不限,不限,150-168厘米,浙江,不限,不限,有照片,绍兴,未婚,普通会员,就差个你,2000～5000元,猴,68公斤
161,35岁,AB型,已经购车,双鱼座,硕士,--,170cm,已购住房,14667045,不限,不限,不限,不限,不限,不限,不限,不限,绍兴,离异,普通会员,zhangwin,10000～20000元,狗,65公斤
162,51岁,AB型,已经购车,天秤座,高中中专及以下,汉族,171cm,已购住房,105962844,36-47岁之间,不限,不限,158-170厘米,浙江,不限,不限,有照片,绍兴,"离异,有小孩归对方",普通会员,飞翔,10000～20000元,马,68公斤
163,37岁,O型,暂未购车,天秤座,大专,汉族,173cm,已购住房,113006495,27-31岁之间,不限,不限,155-170厘米,浙江绍兴,未婚,不限,有照片,绍兴,未婚,普通会员,高瘦帅,5000～10000元,猴,60公斤
164,36岁,--,--,狮子座,本科,--,180cm,--,159510261,28-36岁之间,不限,不限,155-170厘米,浙江,不限,不限,不限,绍兴,离异,普通会员,佳缘会员,20000～50000元,鸡,--
165,45岁,--,暂未购车,狮子座,大专,汉族,175cm,已购住房,16030854,28-38岁之间,高中中专及以下或以上,汉族,160-170厘米,"浙江,四川,重庆",不限,不限,有照片,绍兴,"离异,有小孩归自己",高级会员,张柏拉图,2000～5000元,鼠,--
166,55岁,O型,已经购车,水瓶座,本科,汉族,170cm,已购住房,75004655,30-50岁之间,不限,不限,155-175厘米,"浙江,江苏,安徽,山东,四川,新疆,湖南,福建,陕西",未婚、离异,不限,不限,绍兴,离异,普通会员,大伟,5000～10000元,牛,--
167,43岁,A型,--,巨蟹座,大专,汉族,174cm,暂未购房,82712020,32-40岁之间,大专,不限,158-170厘米,浙江绍兴,不限,不限,有照片,绍兴,"离异,无小孩",普通会员,xinren与zhongcheng,5000～10000元,虎,61公斤
168,49岁,O型,--,水瓶座,大专,汉族,173cm,--,64356536,38-44岁之间,不限,汉族,158-168厘米,"江苏,浙江",未婚、离异,不限,不限,绍兴,离异,普通会员,汉明堂,5000～10000元,猴,--
169,39岁,A型,已购车（中档型）,金牛座,高中中专及以下,汉族,178cm,已购房（有贷款）,107754730,25-35岁之间,大专或以上,汉族,160-170厘米,浙江绍兴,不限,不限,有照片,绍兴,"离异,有小孩归对方",高级会员,从头再来,10000～20000元,马,75公斤
170,38岁,--,--,狮子座,本科,--,170cm,--,65210763,20-50岁之间,不限,不限,130-260厘米,不限,不限,不限,不限,绍兴,未婚,普通会员,滨海新城,10000～20000元,羊,--
171,35岁,--,已经购车,水瓶座,大专,汉族,175cm,已购住房,30410553,26-33岁之间,大专或以上,不限,158-170厘米,浙江绍兴,未婚,星级会员,有照片,绍兴,未婚,普通会员,杰伟,5000～10000元,狗,--
172,42岁,B型,暂未购车,狮子座,本科,汉族,168cm,独自租房,93368298,26-31岁之间,不限,不限,130厘米或以上,"浙江绍兴,浙江金华",未婚,不限,有照片,绍兴,未婚,普通会员,等待,2000～5000元,兔,70公斤
173,33岁,B型,暂未购车,天蝎座,本科,汉族,170cm,暂未购房,2701207,25-29岁之间,大专或以上,不限,155-163厘米,不限,未婚,不限,不限,绍兴,未婚,普通会员,笑问何方,5000～10000元,猪,70公斤
174,47岁,A型,--,金牛座,高中中专及以下,--,178cm,--,27236181,25-40岁之间,不限,不限,155-170厘米,浙江,不限,不限,有照片,绍兴,未婚,普通会员,asd261,2000～5000元,狗,--
175,59岁,--,暂未购车,魔羯座,高中中专及以下,汉族,180cm,暂未购房,139628137,45-55岁之间,不限,不限,158-165厘米,浙江绍兴,不限,不限,不限,绍兴,"丧偶,有小孩归自己",普通会员,bananatea,2000～5000元,鸡,90公斤
176,39岁,A型,已经购车,巨蟹座,高中中专及以下,汉族,175cm,已购住房,115100413,25-37岁之间,不限,不限,155-170厘米,不限,不限,不限,有照片,绍兴,"离异,有小孩归对方",高级会员,铭达,20000～50000元,马,70公斤
177,35岁,--,已经购车,白羊座,本科,汉族,170cm,已购房（有贷款）,26648097,21-32岁之间,不限,不限,150-173厘米,不限,未婚,不限,不限,绍兴,未婚,普通会员,杨柳岸,5000～10000元,狗,65公斤
178,41岁,--,已购车（经济型）,天蝎座,高中中专及以下,汉族,168cm,与父母同住,151240071,34-42岁之间,不限,汉族,155-163厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,吉祥,5000～10000元,兔,--
179,35岁,O型,已经购车,狮子座,本科,汉族,172cm,与父母同住,33414278,不限,不限,不限,不限,不限,不限,星级会员,有照片,绍兴,未婚,普通会员,唯一,5000～10000元,狗,62公斤
180,48岁,A型,已购车（中档型）,处女座,本科,汉族,172cm,已购房（无贷款）,164105464,30-45岁之间,高中中专及以下,不限,150-170厘米,浙江绍兴,不限,不限,不限,绍兴,"离异,有小孩归自己",高级会员,挑花灯,10000～20000元,鸡,75公斤
181,53岁,B型,已购车（中档型）,水瓶座,本科,汉族,170cm,已购房（无贷款）,145327200,36-52岁之间,不限,不限,155-170厘米,浙江,不限,不限,不限,绍兴,"离异,无小孩",普通会员,summerwater,10000～20000元,兔,69公斤
182,43岁,O型,已购车（经济型）,魔羯座,高中中专及以下,汉族,164cm,已购房（有贷款）,73296151,33-38岁之间,不限,不限,158-160厘米,浙江绍兴,不限,不限,不限,绍兴,未婚,普通会员,从来不,2000～5000元,牛,--
183,39岁,O型,已经购车,天秤座,本科,汉族,172cm,已购住房,22036517,25-40岁之间,不限,不限,154-175厘米,浙江,不限,不限,有照片,绍兴,"离异,无小孩",普通会员,自由天空,10000～20000元,马,--
184,34岁,AB型,已购车（经济型）,水瓶座,大专,汉族,178cm,与父母同住,70733389,26-32岁之间,不限,不限,150-180厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,amani,2000～5000元,狗,65公斤
185,37岁,--,--,魔羯座,高中中专及以下,--,172cm,--,35052372,28-32岁之间,不限,不限,160-165厘米,"浙江绍兴,浙江宁波,浙江杭州,浙江金华",不限,不限,有照片,绍兴,未婚,普通会员,筠筠,2000～5000元,羊,--
186,41岁,--,--,白羊座,本科,--,172cm,--,72272687,28-33岁之间,大专或以上,不限,160-166厘米,浙江绍兴,不限,不限,有照片,绍兴,离异,普通会员,苏东坡,20000～50000元,龙,--
187,37岁,A型,暂未购车,巨蟹座,本科,汉族,175cm,已购住房,32004692,22-30岁之间,不限,不限,159-170厘米,"浙江杭州,浙江宁波,浙江绍兴,浙江金华",未婚,不限,有照片,绍兴,未婚,普通会员,等候佳人,2000～5000元,猴,70公斤
188,32岁,O型,暂未购车,处女座,本科,汉族,170cm,与父母同住,22315136,18-24岁之间,不限,不限,155-165厘米,浙江绍兴,未婚,不限,有照片,绍兴,未婚,普通会员,爱到心碎,2000～5000元,牛,--
189,34岁,--,--,双子座,高中中专及以下,--,172cm,--,40290224,20-25岁之间,不限,不限,160-168厘米,浙江绍兴,未婚,不限,有照片,绍兴,未婚,普通会员,一起看星星,2000～5000元,猪,--
190,50岁,O型,已经购车,白羊座,本科,汉族,170cm,已购住房,22113876,不限,不限,不限,不限,不限,不限,不限,不限,绍兴,离异,普通会员,花花公子,10000～20000元,羊,80公斤
191,53岁,--,--,天秤座,本科,--,175cm,--,109924760,35-45岁之间,大专,汉族,160-170厘米,浙江绍兴,不限,不限,有照片,绍兴,离异,高级会员,真诚,20000～50000元,龙,--
192,35岁,O型,已经购车,金牛座,高中中专及以下,汉族,169cm,已购住房,27421158,25-30岁之间,不限,不限,155-175厘米,"浙江绍兴,云南丽江,重庆",未婚、离异,不限,有照片,绍兴,未婚,普通会员,平凡人,2000～5000元,狗,61公斤
193,34岁,--,--,天秤座,本科,--,173cm,--,168568093,27-35岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,未婚,普通会员,我讨厌你,5000～10000元,猪,--
194,32岁,--,--,天蝎座,本科,--,174cm,--,168568174,26-34岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,未婚,普通会员,心跳脱轨,5000～10000元,鼠,--
195,42岁,A型,暂未购车,处女座,高中中专及以下,汉族,174cm,已购住房,57472823,36-40岁之间,不限,不限,155-175厘米,"浙江绍兴,湖北",离异、丧偶,不限,不限,绍兴,"离异,有小孩归自己",普通会员,随遇而安,5000～10000元,兔,80公斤
196,47岁,--,已购车（经济型）,双鱼座,高中中专及以下,汉族,178cm,已购住房,110602756,39-53岁之间,不限,汉族,156-170厘米,"浙江绍兴,新疆喀什",不限,不限,不限,绍兴,"离异,有小孩归对方",普通会员,孤一农,5000～10000元,狗,--
197,33岁,--,暂未购车,射手座,高中中专及以下,--,166cm,暂未购房,148353495,23-34岁之间,不限,不限,155-170厘米,浙江绍兴,未婚,不限,有照片,绍兴,未婚,普通会员,沉默,2000～5000元,猪,70公斤
198,42岁,保密,已经购车,射手座,本科,汉族,178cm,已购住房,106120286,不限,不限,不限,不限,不限,不限,不限,不限,绍兴,离异,普通会员,岁月,2000～5000元,虎,--
199,40岁,--,--,水瓶座,高中中专及以下,--,170cm,--,135723091,31-39岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,未婚,普通会员,伟,2000～5000元,龙,--
200,53岁,O型,暂未购车,白羊座,本科,汉族,175cm,已购住房,35037673,35-52岁之间,高中中专及以下或以上,不限,158-175厘米,不限,不限,不限,不限,绍兴,"离异,有小孩归对方",普通会员,江岸杨柳,10000～20000元,龙,75公斤
201,38岁,--,--,双子座,本科,--,170cm,--,166892033,31-39岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,未婚,普通会员,马文才,10000～20000元,羊,--
202,36岁,--,--,双子座,本科,--,170cm,--,168558264,29-37岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,未婚,普通会员,梦游人生,5000～10000元,鸡,--
203,33岁,--,暂未购车,天秤座,本科,汉族,162cm,住单位房,24586415,18-25岁之间,不限,不限,155-170厘米,不限,未婚,不限,有照片,绍兴,未婚,普通会员,华南虎,2000～5000元,鼠,56公斤
204,48岁,A型,已购车（豪华型）,水瓶座,大专,汉族,178cm,已购住房,37367845,22-35岁之间,大专,不限,155-170厘米,"浙江,江苏",未婚、离异,不限,不限,绍兴,离异,普通会员,不惑,10000～20000元,猴,--
205,47岁,--,暂未购车,天秤座,高中中专及以下,汉族,169cm,已购住房,94147665,33-42岁之间,不限,不限,153-166厘米,"浙江,安徽,福建,江苏",不限,不限,不限,绍兴,"离异,有小孩归自己",普通会员,啊江,5000～10000元,狗,60公斤
206,33岁,--,--,天秤座,本科,--,174cm,--,168598762,26-34岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,丧偶,普通会员,东方有情,5000～10000元,鼠,--
207,46岁,--,--,天秤座,高中中专及以下,--,178cm,--,100810410,28-43岁之间,不限,不限,155-170厘米,浙江,不限,不限,不限,绍兴,离异,普通会员,山中小溪,2000～5000元,猪,--
208,50岁,A型,已经购车,天蝎座,高中中专及以下,汉族,173cm,独自租房,84305725,20-50岁之间,不限,不限,130-260厘米,不限,不限,不限,不限,绍兴,离异,普通会员,赵中,20000～50000元,马,--
209,34岁,A型,已购车（经济型）,魔羯座,大专,汉族,172cm,已购房（有贷款）,112591381,28-36岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,未婚,高级会员,元,2000～5000元,狗,80公斤
210,32岁,--,--,双鱼座,硕士,--,170cm,--,162132015,25-33岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,攻城狮,5000～10000元,牛,--
211,46岁,O型,已经购车,白羊座,本科,汉族,170cm,已购住房,93365259,30-40岁之间,不限,不限,158-168厘米,不限,不限,不限,有照片,绍兴,"离异,有小孩归自己",普通会员,zhong,20000～50000元,猪,60公斤
212,49岁,AB型,已经购车,天蝎座,本科,汉族,172cm,已购住房,86133311,35-45岁之间,高中中专及以下,不限,155-170厘米,不限,不限,不限,有照片,绍兴,"离异,有小孩归自己",普通会员,大漠孤鹰,5000～10000元,羊,--
213,32岁,AB型,已经购车,双子座,本科,汉族,171cm,与父母同住,103856991,25-34岁之间,高中中专及以下或以上,汉族,155-170厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,高级会员,神奇人生,5000～10000元,牛,79公斤
214,38岁,--,--,双子座,本科,--,170cm,--,143099697,26-32岁之间,不限,不限,155-163厘米,上海,不限,不限,不限,绍兴,离异,普通会员,梵高,5000～10000元,羊,--
215,35岁,O型,已购车（中档型）,射手座,大专,汉族,174cm,已购住房,39792188,26-33岁之间,大专,不限,157-170厘米,浙江,不限,不限,有照片,绍兴,"离异,有小孩归对方",普通会员,随风,10000～20000元,鸡,85公斤
216,45岁,--,--,双鱼座,大专,--,175cm,--,23753539,27-37岁之间,不限,不限,155-170厘米,不限,不限,不限,有照片,绍兴,离异,普通会员,一只小小鸟,2000～5000元,鼠,--
217,35岁,B型,已经购车,天蝎座,本科,汉族,175cm,已购住房,1861993,24-33岁之间,不限,不限,155-176厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,还有思绪,10000～20000元,鸡,68公斤
218,32岁,A型,暂未购车,魔羯座,本科,汉族,178cm,已购住房,16969638,24-28岁之间,本科,不限,163-170厘米,浙江绍兴,未婚,不限,有照片,绍兴,未婚,普通会员,hzf1985,5000～10000元,鼠,85公斤
219,51岁,--,--,巨蟹座,大专,汉族,170cm,暂未购房,35550167,34-42岁之间,高中中专及以下或以上,不限,155-165厘米,"浙江绍兴,浙江宁波,浙江台州,浙江金华",不限,不限,不限,绍兴,离异,普通会员,一剪梅,2000～5000元,马,--
220,33岁,O型,--,狮子座,大专,汉族,183cm,已购住房,44390758,18-29岁之间,不限,不限,163-175厘米,浙江绍兴,未婚,不限,有照片,绍兴,未婚,普通会员,哦有哦有,2000～5000元,鼠,--
221,47岁,A型,已经购车,处女座,大专,汉族,173cm,已购住房,96488878,39-45岁之间,不限,不限,160-167厘米,"浙江,天津",不限,星级会员,有照片,绍兴,"离异,有小孩归自己",普通会员,逍遥浪子,5000～10000元,狗,72公斤
222,37岁,--,已经购车,金牛座,高中中专及以下,汉族,170cm,--,72180961,25-34岁之间,不限,不限,156-170厘米,"浙江绍兴,浙江杭州",不限,不限,有照片,绍兴,未婚,普通会员,qaz,5000～10000元,猴,60公斤
223,50岁,--,--,天蝎座,高中中专及以下,--,175cm,--,92450068,33-46岁之间,不限,不限,158-170厘米,不限,不限,不限,有照片,绍兴,离异,普通会员,找明天,10000～20000元,马,--
224,33岁,--,--,天蝎座,本科,--,170cm,--,168528069,27-35岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,未婚,普通会员,夜半醉,5000～10000元,猪,--
225,34岁,A型,已购车（经济型）,魔羯座,本科,汉族,170cm,已购房（有贷款）,135361158,25-33岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,灯,10000～20000元,狗,--
226,33岁,B型,--,双鱼座,本科,汉族,166cm,已购房（有贷款）,143044241,24-32岁之间,不限,不限,158-168厘米,浙江绍兴,未婚,不限,有照片,绍兴,未婚,普通会员,boxingbadboy,10000～20000元,鼠,68公斤
227,32岁,--,--,双子座,高中中专及以下,--,174cm,--,33540135,22-25岁之间,不限,不限,155-170厘米,浙江绍兴,未婚,不限,不限,绍兴,未婚,普通会员,人笨无药医,5000～10000元,牛,--
228,34岁,--,暂未购车,魔羯座,高中中专及以下,汉族,178cm,与父母同住,44411133,18-32岁之间,不限,不限,155-170厘米,不限,不限,不限,不限,绍兴,未婚,普通会员,未了,2000～5000元,狗,--
229,37岁,--,--,金牛座,大专,--,166cm,--,145233768,24-36岁之间,不限,不限,155-160厘米,浙江绍兴,未婚、离异,不限,不限,绍兴,未婚,高级会员,追梦,10000～20000元,猴,116公斤
230,45岁,--,--,双子座,大专,--,175cm,--,136558699,36-44岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,离异,普通会员,热爱生活,5000～10000元,鼠,--
231,48岁,--,--,巨蟹座,高中中专及以下,--,172cm,--,143831399,39-47岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,离异,普通会员,幸福亿家人,2000～5000元,鸡,--
232,35岁,O型,暂未购车,魔羯座,大专,汉族,175cm,已购住房,69756807,28-33岁之间,大专或以上,不限,153-170厘米,"浙江嘉兴,浙江舟山,浙江丽水,湖北",不限,不限,有照片,绍兴,"离异,无小孩",普通会员,烈日下没有色彩,5000～10000元,鸡,70公斤
233,47岁,--,--,天蝎座,高中中专及以下,--,170cm,--,156690270,40-48岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,离异,普通会员,思念,2000～5000元,鸡,--
234,44岁,O型,暂未购车,天秤座,大专,汉族,180cm,已购住房,49930310,35-42岁之间,高中中专及以下,不限,160-170厘米,浙江绍兴,不限,不限,不限,绍兴,"离异,无小孩",普通会员,秋雨潇潇,5000～10000元,牛,85公斤
235,32岁,O型,已购车（经济型）,处女座,本科,汉族,177cm,已购房（无贷款）,167338463,25-43岁之间,不限,不限,150-185厘米,不限,不限,不限,不限,绍兴,"离异,有小孩归对方",普通会员,一笑倾城,10000～20000元,牛,92公斤
236,34岁,O型,--,处女座,大专,汉族,172cm,需要时购置,110620913,25-32岁之间,不限,不限,160-170厘米,"安徽,浙江,吉林",未婚,不限,有照片,绍兴,未婚,普通会员,心舟,5000～10000元,猪,--
