,age,blood,car,constellation,education,ethnic,height,house,id,js_age,js_education,js_ethnic,js_height,js_location,js_marriaged,js_member,js_photo,location,marriaged,membership,nickname,salary,shengxiao,weight
121,45岁,--,单位用车,白羊座,高中中专及以下,汉族,165cm,--,74988955,30-40岁之间,不限,不限,158-165厘米,不限,不限,不限,有照片,绍兴,"离异,有小孩归对方",普通会员,君君,5000～10000元,鼠,56公斤
122,47岁,--,--,巨蟹座,大专,--,165cm,--,168685826,40-48岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,离异,普通会员,龙哥,2000～5000元,狗,--
123,38岁,B型,已购车（经济型）,处女座,大专,汉族,173cm,已购住房,113768477,28-40岁之间,不限,不限,158-168厘米,浙江绍兴,不限,星级会员,有照片,绍兴,未婚,普通会员,悠悠,5000～10000元,羊,--
124,36岁,AB型,已经购车,天秤座,本科,汉族,173cm,需要时购置,120812732,不限,不限,不限,不限,不限,不限,不限,有照片,绍兴,"离异,有小孩归对方",普通会员,佳缘会员,10000～20000元,鸡,75公斤
125,38岁,--,暂未购车,水瓶座,大专,汉族,175cm,与父母同住,126113537,33-40岁之间,不限,不限,150-170厘米,浙江,不限,不限,有照片,绍兴,未婚,普通会员,梦,2000～5000元,羊,--
126,40岁,--,--,双子座,高中中专及以下,--,170cm,--,118629825,27-37岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,离异,普通会员,等你,2000～5000元,蛇,--
127,48岁,AB型,暂未购车,金牛座,大专,汉族,176cm,已购住房,65550227,35-42岁之间,不限,不限,158-170厘米,浙江,不限,不限,有照片,绍兴,"离异,有小孩归对方",高级会员,明哥,5000～10000元,鸡,70公斤
128,41岁,--,已经购车,双鱼座,大专,--,176cm,--,120138493,28-40岁之间,高中中专及以下或以上,不限,158-175厘米,浙江绍兴,未婚,不限,有照片,绍兴,离异,普通会员,小杰哥,5000～10000元,龙,--
129,51岁,AB型,暂未购车,巨蟹座,高中中专及以下,汉族,172cm,已购住房,135187653,39-51岁之间,不限,不限,158-175厘米,不限,不限,不限,有照片,绍兴,离异,普通会员,Shen,5000～10000元,马,--
130,40岁,--,--,狮子座,高中中专及以下,--,168cm,--,162921353,30-42岁之间,高中中专及以下或以上,不限,158-175厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,山梅唠叨的在歌厅,2000～5000元,蛇,--
131,32岁,--,--,巨蟹座,高中中专及以下,--,168cm,--,166297694,22-34岁之间,高中中专及以下或以上,不限,158-175厘米,浙江绍兴,不限,不限,有照片,绍兴,离异,普通会员,务实的皮卡丘在阿尔泰,5000～10000元,牛,--
132,35岁,--,--,天秤座,本科,--,175cm,--,159740614,27-35岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,离异,普通会员,乡下人不玩套路,5000～10000元,狗,--
133,32岁,A型,暂未购车,狮子座,本科,汉族,175cm,已购房（有贷款）,149696808,26-32岁之间,本科,不限,158-170厘米,浙江,未婚,不限,有照片,绍兴,未婚,普通会员,东北,5000～10000元,牛,--
134,33岁,A型,已购车（中档型）,水瓶座,本科,汉族,187cm,需要时购置,168459407,26-34岁之间,本科,不限,160-170厘米,浙江绍兴,不限,不限,有照片,绍兴,"离异,无小孩",普通会员,李雪峰,5000～10000元,猪,65公斤
135,41岁,B型,暂未购车,天蝎座,高中中专及以下,汉族,166cm,独自租房,159893809,32-40岁之间,不限,不限,158-175厘米,不限,不限,不限,有照片,绍兴,未婚,普通会员,单身男,2000～5000元,兔,70公斤
136,45岁,--,已购车（中档型）,天蝎座,本科,汉族,170cm,需要时购置,157785416,38-46岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,村后老男,5000～10000元,猪,69公斤
137,40岁,--,--,水瓶座,高中中专及以下,--,171cm,--,157203038,29-39岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,未婚,普通会员,甘甜,5000～10000元,龙,--
138,46岁,--,--,金牛座,高中中专及以下,--,165cm,--,156756446,35-45岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,未婚,普通会员,闽南人,2000元以下,猪,--
139,39岁,--,--,天秤座,高中中专及以下,--,168cm,--,165023716,29-41岁之间,高中中专及以下或以上,不限,158-175厘米,浙江绍兴,不限,不限,有照片,绍兴,离异,普通会员,冷静的豌豆在青城山,2000～5000元,马,--
140,40岁,--,--,天蝎座,本科,--,167cm,--,160713077,30-40岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,未婚,普通会员,知恩图报,5000～10000元,龙,--
141,46岁,--,--,射手座,高中中专及以下,--,170cm,--,156222924,35-45岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,离异,普通会员,陈述,5000～10000元,狗,--
142,43岁,--,--,水瓶座,高中中专及以下,--,180cm,--,163486929,33-45岁之间,高中中专及以下或以上,不限,158-175厘米,北京东城,不限,不限,有照片,绍兴,离异,普通会员,丹萱容忍的在钓鱼岛,10000～20000元,虎,--
143,40岁,O型,已经购车,魔羯座,大专,汉族,162cm,已购住房,168547595,34-40岁之间,大专或以上,不限,159-165厘米,浙江绍兴,离异,星级会员,有照片,绍兴,"离异,无小孩",普通会员,记忆猫,2000～5000元,龙,--
144,37岁,其它,已经购车,巨蟹座,大专,汉族,168cm,暂未购房,165515417,33-37岁之间,本科或以上,不限,159-166厘米,浙江,离异,星级会员,有照片,绍兴,"离异,无小孩",普通会员,贾萱,10000～20000元,猴,--
145,52岁,A型,已经购车,双鱼座,本科,--,176cm,已购住房,167344154,45-50岁之间,大专,不限,158-175厘米,浙江绍兴,未婚、丧偶,不限,有照片,绍兴,"丧偶,有小孩归自己",高级会员,在利浪岛壮观的友珊,2000～5000元,蛇,81公斤
146,42岁,AB型,暂未购车,射手座,高中中专及以下,汉族,181cm,已购住房,163899909,35-43岁之间,高中中专及以下,不限,158-175厘米,浙江,不限,不限,有照片,绍兴,"离异,有小孩归自己",普通会员,好动的彩鹳在澳门,5000～10000元,虎,74公斤
147,32岁,--,--,双子座,高中中专及以下,--,170cm,--,168384888,25-33岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,不限,绍兴,未婚,普通会员,孤单,2000元以下,牛,--
148,36岁,AB型,已购车（中档型）,双鱼座,本科,汉族,175cm,与父母同住,140362284,24-34岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,未婚,普通会员,宣培源,5000～10000元,鸡,68公斤
149,32岁,--,--,魔羯座,本科,--,173cm,--,168335448,22-32岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,未婚,普通会员,陈家宝,5000～10000元,鼠,--
150,34岁,--,--,金牛座,大专,--,172cm,--,168203297,24-36岁之间,高中中专及以下或以上,不限,158-175厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,在北京清净的虎尾兰,2000元以下,猪,--
151,36岁,--,--,魔羯座,高中中专及以下,--,173cm,--,168501239,26-38岁之间,高中中专及以下或以上,不限,158-175厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,坚强的犀角在新加坡,2000～5000元,猴,--
152,37岁,--,--,巨蟹座,本科,--,170cm,--,120136417,24-34岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,离异,普通会员,王锋,20000～50000元,猴,--
153,40岁,--,--,白羊座,本科,--,170cm,--,162341583,30-40岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,离异,普通会员,狼,5000～10000元,蛇,--
154,52岁,--,--,双鱼座,本科,汉族,175cm,住单位房,46582202,36-46岁之间,不限,不限,153-165厘米,浙江,不限,不限,有照片,绍兴,离异,普通会员,风云无阻,5000～10000元,蛇,68公斤
155,51岁,--,--,双子座,大专,--,170cm,--,165541379,41-51岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,丧偶,普通会员,金贤均,2000～5000元,马,--
156,36岁,--,--,魔羯座,本科,--,160cm,--,165623382,26-36岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,未婚,普通会员,北飞的燕,5000～10000元,猴,--
157,51岁,B型,暂未购车,白羊座,大专,汉族,172cm,已购住房,69994201,18-35岁之间,不限,不限,158-168厘米,不限,未婚,不限,有照片,绍兴,"离异,有小孩归对方",普通会员,闻名,10000～20000元,马,76公斤
158,46岁,--,--,魔羯座,高中中专及以下,--,165cm,--,140032200,34-44岁之间,不限,不限,155-170厘米,浙江绍兴,未婚,不限,不限,绍兴,丧偶,普通会员,嵊州老何,2000～5000元,狗,--
159,35岁,--,已购车（经济型）,魔羯座,硕士,--,170cm,已购住房,168064130,25-30岁之间,本科,不限,158-175厘米,浙江绍兴,不限,不限,有照片,绍兴,"离异,有小孩归对方",普通会员,英俊的新柔在波兰,5000～10000元,鸡,--
160,49岁,--,--,狮子座,本科,--,170cm,--,151618472,38-50岁之间,大专或以上,不限,158-175厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,天小群,5000～10000元,猴,--
161,38岁,A型,暂未购车,天秤座,高中中专及以下,汉族,163cm,与父母同住,75456903,24-38岁之间,不限,不限,155-165厘米,浙江,未婚、离异,不限,有照片,绍兴,未婚,普通会员,我想有个家,2000～5000元,羊,--
162,46岁,--,--,狮子座,大专,--,170cm,--,143853722,34-44岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,离异,普通会员,老周,5000～10000元,猪,--
163,49岁,--,--,狮子座,高中中专及以下,--,170cm,--,146655213,37-47岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,离异,普通会员,电力工人,2000～5000元,猴,--
164,36岁,AB型,暂未购车,巨蟹座,本科,汉族,173cm,已购住房,168352858,32-36岁之间,本科或以上,不限,167-171厘米,浙江绍兴,离异,星级会员,有照片,绍兴,"离异,无小孩",普通会员,舒豪,10000～20000元,鸡,--
165,33岁,O型,已购车（经济型）,双鱼座,高中中专及以下,汉族,176cm,与人合租,85254953,24-33岁之间,不限,不限,150-180厘米 *,不限,未婚,不限,有照片,绍兴,未婚,普通会员,过客,5000～10000元,鼠,75公斤
166,45岁,--,--,处女座,高中中专及以下,--,171cm,--,65570661,29-39岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,离异,普通会员,别无他求,2000～5000元,鼠,--
167,43岁,B型,已购车（中档型）,双鱼座,高中中专及以下,汉族,176cm,已购房（无贷款）,151790572,35-50岁之间,不限,不限,149-175厘米,天津,不限,不限,有照片,绍兴,"丧偶,有小孩归自己",普通会员,往事随风,20000～50000元,虎,76公斤
168,35岁,--,已经购车,天秤座,大专,--,170cm,已购住房,116521507,21-33岁之间,不限,不限,158-175厘米,浙江绍兴,未婚,不限,有照片,绍兴,未婚,普通会员,简爱,5000～10000元,狗,--
169,46岁,--,--,天蝎座,高中中专及以下,--,175cm,--,167787955,37-49岁之间,高中中专及以下或以上,不限,158-175厘米,浙江绍兴,不限,不限,有照片,绍兴,离异,普通会员,善变的雁玉在孟买,2000～5000元,狗,--
170,47岁,--,暂未购车,双子座,大专,汉族,170cm,需要时购置,133581285,35-47岁之间,高中中专及以下,不限,158-175厘米,浙江,不限,不限,有照片,绍兴,未婚,普通会员,良哥,5000～10000元,狗,--
171,38岁,--,--,狮子座,本科,汉族,172cm,已购住房,158050485,20-36岁之间,本科,不限,158-172厘米,不限,不限,不限,有照片,绍兴,"离异,无小孩",普通会员,一切为了等待,5000～10000元,羊,--
172,42岁,--,--,魔羯座,高中中专及以下,--,175cm,--,91851160,24-36岁之间,不限,不限,155-175厘米,浙江绍兴,不限,不限,不限,绍兴,离异,普通会员,骑士,10000～20000元,虎,--
173,32岁,--,--,狮子座,本科,--,175cm,--,155404272,20-30岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,未婚,普通会员,快递小乌龟,5000～10000元,牛,--
174,39岁,O型,已购车（中档型）,白羊座,本科,汉族,172cm,已购住房,117073190,29-36岁之间,不限,不限,160-170厘米,浙江,未婚、离异,不限,有照片,绍兴,"离异,无小孩",普通会员,舜娱,20000～50000元,马,--
175,33岁,--,--,处女座,大专,--,162cm,--,151670324,22-34岁之间,高中中专及以下或以上,不限,158-175厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,海乐,2000～5000元,鼠,--
176,33岁,--,--,白羊座,博士,--,170cm,--,139248635,21-31岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,未婚,普通会员,健康快乐,10000～20000元,鼠,--
177,53岁,--,--,射手座,高中中专及以下,--,160cm,--,110086483,40-50岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,未婚,普通会员,牛顿,2000元以下,兔,--
178,41岁,--,--,水瓶座,大专,--,170cm,--,71249109,18-30岁之间,不限,不限,160-185厘米,北京,不限,不限,不限,绍兴,未婚,普通会员,尹伟国,5000～10000元,龙,--
179,43岁,--,--,巨蟹座,大专,--,172cm,--,122710854,30-40岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,离异,普通会员,朱明,2000～5000元,虎,--
180,53岁,A型,已经购车,处女座,大专,汉族,162cm,已购住房,129371821,40-50岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,"离异,有小孩归自己",普通会员,思钱想厚,10000～20000元,龙,120公斤
181,39岁,O型,暂未购车,水瓶座,高中中专及以下,汉族,165cm,与父母同住,114446634,28-37岁之间,不限,不限,155-175厘米,浙江,不限,不限,有照片,绍兴,"离异,有小孩归自己",普通会员,领悟,2000～5000元,蛇,--
182,34岁,--,--,魔羯座,本科,--,172cm,--,169096796,19-31岁之间,大专或以上,不限,158-175厘米,北京,未婚,不限,有照片,绍兴,未婚,普通会员,农智明,10000～20000元,狗,--
183,44岁,A型,已购车（中档型）,处女座,大专,汉族,180cm,需要时购置,164360904,31-43岁之间,不限,不限,155-170厘米 *,浙江,未婚,不限,有照片,绍兴,"离异,无小孩",普通会员,胡建庆,20000～50000元,兔,70公斤
184,41岁,--,--,魔羯座,本科,--,168cm,--,168135754,31-43岁之间,大专或以上,不限,158-175厘米,浙江绍兴,不限,不限,有照片,绍兴,离异,普通会员,满足的悟空在商店,2000～5000元,兔,--
185,38岁,--,--,魔羯座,大专,--,180cm,--,132346192,26-36岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,未婚,普通会员,等爱,5000～10000元,马,--
186,33岁,--,--,双子座,本科,--,178cm,--,164021722,26-40岁之间,不限,不限,不限,浙江,不限,不限,不限,绍兴,未婚,普通会员,菜先森,5000～10000元,鼠,--
187,48岁,--,--,水瓶座,大专,--,162cm,--,168128036,38-50岁之间,高中中专及以下或以上,不限,158-175厘米,浙江绍兴,不限,不限,有照片,绍兴,丧偶,普通会员,欣喜的雪青在秦岭,5000～10000元,猴,--
188,36岁,O型,已购车（经济型）,巨蟹座,高中中专及以下,汉族,178cm,与父母同住,98740661,25-33岁之间,不限,不限,不限,浙江,未婚,不限,不限,绍兴,未婚,普通会员,郑瑜,5000～10000元,鸡,89公斤
189,41岁,--,已经购车,狮子座,大专,--,173cm,已购住房,158808703,30-42岁之间,高中中专及以下,不限,158-175厘米,浙江绍兴,不限,不限,有照片,绍兴,离异,高级会员,bqd,10000～20000元,龙,--
190,39岁,--,--,水瓶座,本科,--,170cm,--,165496629,29-41岁之间,大专或以上,不限,158-175厘米,浙江绍兴,不限,不限,有照片,绍兴,离异,普通会员,务实的绿花菜在威尼斯,10000～20000元,蛇,--
191,32岁,A型,已经购车,巨蟹座,本科,汉族,170cm,暂未购房,65575667,18-30岁之间,高中中专及以下或以上,不限,160-170厘米,浙江绍兴,未婚,不限,有照片,绍兴,未婚,普通会员,爱你不变,2000～5000元,牛,--
192,36岁,--,--,双鱼座,本科,--,178cm,--,169347031,19-31岁之间,大专或以上,不限,158-175厘米,北京,未婚,不限,有照片,绍兴,未婚,普通会员,黄昊昊,10000～20000元,鸡,--
193,34岁,--,暂未购车,处女座,本科,--,166cm,暂未购房,163636778,24-36岁之间,大专或以上,不限,158-175厘米,北京东城,不限,不限,有照片,绍兴,未婚,普通会员,倜傥的花菜在乐山,5000～10000元,猪,--
194,32岁,O型,暂未购车,魔羯座,高中中专及以下,汉族,173cm,已购房（无贷款）,168140601,30-36岁之间,高中中专及以下,不限,155-170厘米,浙江绍兴,离异 *,不限,有照片,绍兴,"离异,有小孩归自己",普通会员,在玛雅简洁的恨瑶,2000～5000元,鼠,50公斤
195,33岁,--,--,双子座,本科,--,176cm,--,168834739,19-31岁之间,大专或以上,不限,158-175厘米,北京,未婚,不限,有照片,绍兴,未婚,普通会员,邱元思,10000～20000元,鼠,--
196,32岁,--,--,天蝎座,高中中专及以下,--,169cm,--,168372917,23-35岁之间,高中中专及以下或以上,不限,158-175厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,刺鱼目豁达的在西湖,2000～5000元,鼠,--
197,34岁,B型,已经购车,狮子座,本科,汉族,177cm,已购住房,111081528,20-32岁之间,不限,不限,155-170厘米,浙江绍兴,不限,不限,有照片,绍兴,未婚,普通会员,高飞,10000～20000元,猪,75公斤
198,41岁,--,--,金牛座,本科,--,166cm,--,151280997,30-40岁之间,不限,不限,155-170厘米,浙江,未婚,不限,有照片,绍兴,离异,普通会员,男,2000～5000元,龙,--
199,32岁,B型,已购车（经济型）,水瓶座,大专,汉族,169cm,暂未购房,156534157,24-32岁之间,不限,不限,155-170厘米,浙江绍兴,未婚,星级会员,有照片,绍兴,未婚,普通会员,Faith 信仰,5000～10000元,鼠,62公斤
