,age,blood,car,constellation,education,ethnic,height,house,id,js_age,js_education,js_ethnic,js_height,js_location,js_marriaged,js_member,js_photo,location,marriaged,membership,nickname,salary,shengxiao,weight
114,45岁,O型,需要时购置,双鱼座,高中中专及以下,汉族,161cm,暂未购房,165917625,38-46岁之间,不限,不限,155-170厘米,浙江杭州,不限,不限,不限,衢州,"离异,有小孩归对方",普通会员,安稳的日子,5000～10000元,鼠,--
115,40岁,B型,暂未购车,天秤座,高中中专及以下,汉族,175cm,与父母同住,163985567,33-41岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,未婚,普通会员,侠,5000～10000元,蛇,--
116,31岁,--,--,巨蟹座,高中中专及以下,汉族,172cm,--,134462262,22-30岁之间,不限,不限,155-170厘米,"浙江,江西",未婚,不限,有照片,衢州,未婚,普通会员,明月明,2000～5000元,虎,--
117,53岁,A型,暂未购车,狮子座,高中中专及以下,汉族,172cm,--,122389319,不限,不限,不限,不限,浙江衢州,不限,不限,不限,衢州,离异,高级会员,佳缘会员,2000～5000元,龙,--
118,28岁,--,--,双子座,大专,--,170cm,--,162843211,21-29岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,未婚,普通会员,zx,5000～10000元,蛇,--
119,37岁,--,--,狮子座,本科,--,170cm,--,165077622,30-38岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,离异,普通会员,阳光,5000～10000元,猴,--
120,28岁,保密,暂未购车,天秤座,大专,汉族,177cm,暂未购房,163411486,20-30岁之间,不限,不限,158-172厘米 *,浙江,未婚,不限,不限,衢州,未婚,普通会员,姜文,2000元以下,蛇,75公斤
121,34岁,O型,需要时购置,射手座,大专,汉族,165cm,已购房（有贷款）,13431530,27-29岁之间,大专,不限,160-166厘米,"浙江,江苏",未婚,不限,有照片,衢州,未婚,普通会员,幸福的初始,10000～20000元,狗,62公斤
122,35岁,O型,已经购车,白羊座,本科,汉族,172cm,已购住房,16328715,25-34岁之间,不限,不限,155-175厘米 *,浙江,未婚,不限,有照片,衢州,未婚,高级会员,无奈的追求,5000～10000元,狗,60公斤
123,46岁,A型,已购车（中档型）,天秤座,高中中专及以下,汉族,179cm,已购房（无贷款）,163516091,37-48岁之间,不限,不限,155-170厘米,浙江,离异、丧偶,不限,有照片,衢州,"离异,有小孩归自己",普通会员,守望者,10000～20000元,猪,75公斤
124,45岁,A型,暂未购车,金牛座,高中中专及以下,汉族,170cm,已购住房,141980350,36-44岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,"离异,有小孩归自己",普通会员,ABCD,2000～5000元,鼠,--
125,24岁,保密,暂未购车,巨蟹座,高中中专及以下,汉族,172cm,独自租房,137549766,18-24岁之间,不限,不限,155-170厘米,浙江杭州,不限,不限,不限,衢州,未婚,普通会员,寻找,2000～5000元,鸡,--
126,40岁,--,需要时购置,白羊座,本科,--,171cm,已购房（有贷款）,133742356,26-39岁之间,不限,不限,155-173厘米,浙江衢州,未婚、离异,不限,有照片,衢州,离异,普通会员,不会飞的猪,5000～10000元,蛇,71公斤
127,36岁,B型,暂未购车,魔羯座,高中中专及以下,汉族,173cm,需要时购置,146367746,28-36岁之间,不限,不限,158-170厘米,"湖南株洲,浙江衢州",不限,不限,有照片,衢州,"离异,有小孩归自己",普通会员,寻找幸福,5000～10000元,猴,60公斤
128,30岁,O型,已购车（经济型）,射手座,本科,汉族,170cm,已购住房,108595221,23-29岁之间,不限,不限,155-170厘米,浙江,不限,不限,有照片,衢州,未婚,普通会员,狂风,5000～10000元,虎,--
129,29岁,其它,需要时购置,双子座,大专,汉族,170cm,与父母同住,162020645,22-30岁之间,不限,汉族,155-170厘米,浙江衢州,未婚,不限,有照片,衢州,未婚,高级会员,臭灬小米,5000～10000元,龙,55公斤
130,40岁,A型,暂未购车,处女座,本科,汉族,172cm,与人合租,119642346,27-47岁之间,高中中专及以下,不限,150-175厘米,不限,不限,不限,有照片,衢州,"离异,无小孩",普通会员,阿兔仔,2000～5000元,蛇,--
131,38岁,O型,--,水瓶座,大专,汉族,170cm,--,16966219,22-28岁之间,高中中专及以下或以上,不限,155-185厘米,"浙江衢州,浙江金华",未婚,不限,有照片,衢州,未婚,普通会员,苍茫,5000～10000元,羊,65公斤
132,30岁,--,暂未购车,双鱼座,高中中专及以下,汉族,170cm,独自租房,47900707,18-30岁之间,不限,不限,154-170厘米,浙江衢州,不限,不限,不限,衢州,未婚,普通会员,右转角,2000～5000元,兔,70公斤
133,30岁,O型,已经购车,双鱼座,本科,汉族,173cm,已购住房,91958243,20-26岁之间,本科,不限,不限,浙江,未婚,不限,有照片,衢州,未婚,高级会员,沃克哈德,10000～20000元,兔,120公斤
134,28岁,O型,已购车（经济型）,处女座,大专,汉族,173cm,与父母同住,32009612,23-30岁之间,不限,不限,160-170厘米,浙江衢州,未婚,星级会员,有照片,衢州,未婚,普通会员,Randy,2000～5000元,蛇,--
135,30岁,A型,暂未购车,白羊座,高中中专及以下,汉族,170cm,独自租房,89905610,20-50岁之间,不限,不限,150厘米或以上,不限,未婚、离异,不限,不限,衢州,未婚,普通会员,寻找另一半真爱,2000～5000元,兔,140公斤
136,33岁,AB型,--,白羊座,高中中专及以下,汉族,162cm,--,73394138,21-30岁之间,不限,不限,155-165厘米,不限,未婚,不限,有照片,衢州,未婚,普通会员,平凡人生,5000～10000元,鼠,58公斤
137,31岁,--,--,水瓶座,大专,汉族,173cm,已购住房,96970691,20-28岁之间,不限,不限,156-166厘米,"浙江衢州,浙江金华,浙江丽水",未婚,不限,有照片,衢州,未婚,普通会员,半冷半柔,5000～10000元,牛,--
138,29岁,O型,暂未购车,处女座,高中中专及以下,汉族,164cm,与父母同住,44379033,18-26岁之间,不限,不限,155-170厘米,浙江衢州,未婚,不限,不限,衢州,未婚,普通会员,找一个爱我的人,2000～5000元,龙,60公斤
139,29岁,O型,暂未购车,水瓶座,高中中专及以下,汉族,170cm,独自租房,91070087,20-30岁之间,不限,不限,148-170厘米,浙江,未婚,不限,有照片,衢州,未婚,普通会员,我在等你的到来,5000～10000元,兔,72公斤
140,35岁,A型,暂未购车,金牛座,本科,汉族,170cm,--,83847488,25-31岁之间,不限,不限,155-175厘米,浙江衢州,不限,不限,有照片,衢州,"离异,无小孩",普通会员,飞翔的青蛙,2000～5000元,狗,--
141,31岁,O型,--,白羊座,本科,汉族,178cm,已购住房,27618432,18-28岁之间,不限,不限,155-174厘米,"浙江,江苏,江西,安徽",不限,不限,有照片,衢州,未婚,普通会员,如沐春风,5000～10000元,虎,72公斤
142,36岁,B型,暂未购车,双鱼座,大专,汉族,173cm,需要时购置,45440822,20-33岁之间,不限,不限,155-170厘米,不限,不限,不限,不限,衢州,未婚,普通会员,寻缘,5000～10000元,鸡,65公斤
143,30岁,--,暂未购车,处女座,大专,汉族,176cm,住单位房,33853721,18-25岁之间,大专或以上,不限,159-170厘米,"浙江衢州,浙江杭州,浙江宁波,浙江绍兴,浙江金华",未婚,不限,不限,衢州,未婚,普通会员,我就是我,2000～5000元,兔,65公斤
144,30岁,--,--,双子座,本科,--,173cm,--,38784619,23-34岁之间,不限,不限,155-170厘米,"浙江衢州,江西上饶",不限,不限,不限,衢州,未婚,普通会员,徐超,2000元以下,兔,--
145,27岁,--,暂未购车,天蝎座,高中中专及以下,汉族,170cm,与父母同住,34182658,18-22岁之间,不限,不限,159-165厘米,浙江衢州,未婚,不限,有照片,衢州,未婚,普通会员,觜角上昜,2000～5000元,蛇,--
146,32岁,B型,暂未购车,天秤座,本科,汉族,171cm,与父母同住,25102044,21-25岁之间,不限,不限,155-165厘米,"浙江,安徽,四川,湖北,江西,山西,国外,福建,内蒙古,江苏",未婚,不限,有照片,衢州,未婚,普通会员,毛儿..,2000元以下,牛,--
147,27岁,O型,暂未购车,水瓶座,高中中专及以下,汉族,170cm,暂未购房,93100915,20-30岁之间,不限,不限,150-170厘米,不限,不限,不限,不限,衢州,未婚,普通会员,≮岠蕝茬嬡≯,2000～5000元,马,--
148,35岁,O型,暂未购车,天秤座,本科,汉族,180cm,已购住房,52230272,25-29岁之间,大专或以上,不限,160-170厘米,浙江衢州,未婚,不限,有照片,衢州,未婚,普通会员, 良格,2000～5000元,狗,70公斤
149,31岁,O型,--,双鱼座,大专,汉族,172cm,--,33442095,22-32岁之间,不限,不限,不限,"浙江,安徽,江苏,江西,福建,河南,上海,云南,四川,山东",不限,不限,不限,衢州,未婚,普通会员,原味,2000～5000元,虎,--
150,58岁,AB型,已经购车,射手座,大专,汉族,170cm,已购住房,95854803,20-50岁之间,不限,不限,130-260厘米,不限,不限,不限,不限,衢州,"离异,有小孩归自己",普通会员,冰山一角,10000～20000元,狗,--
151,53岁,B型,--,金牛座,本科,汉族,172cm,已购住房,108497924,44-48岁之间,高中中专及以下或以上,汉族,160-170厘米,"浙江金华,浙江衢州,浙江湖州,浙江宁波,浙江杭州,浙江丽水",未婚、离异,不限,有照片,衢州,"离异,有小孩归自己",普通会员,东华,10000～20000元,龙,70公斤
152,29岁,A型,已经购车,射手座,高中中专及以下,汉族,173cm,已购住房,54952556,22-26岁之间,不限,不限,153-168厘米,浙江衢州,未婚,不限,有照片,衢州,未婚,普通会员,佳缘会员,10000～20000元,兔,65公斤
153,41岁,O型,暂未购车,狮子座,高中中专及以下,汉族,170cm,暂未购房,73347801,不限,不限,不限,不限,不限,不限,不限,有照片,衢州,未婚,普通会员,阿明,2000～5000元,龙,70公斤
154,28岁,--,--,水瓶座,高中中专及以下,--,171cm,--,65733127,18-23岁之间,不限,不限,155-175厘米,浙江,未婚,不限,不限,衢州,未婚,普通会员,寻我的另一个,2000～5000元,龙,--
155,27岁,A型,--,水瓶座,大专,汉族,180cm,已购住房,81029271,18-23岁之间,不限,不限,155-170厘米,浙江衢州,未婚,不限,有照片,衢州,未婚,普通会员,今生共相伴,2000～5000元,马,70公斤
156,33岁,O型,--,狮子座,本科,汉族,170cm,暂未购房,44306481,25-31岁之间,高中中专及以下,不限,155-170厘米,浙江衢州,未婚,不限,不限,衢州,未婚,普通会员,我我我爱,2000～5000元,鼠,55公斤
157,35岁,A型,暂未购车,处女座,大专,汉族,170cm,暂未购房,20137708,不限,不限,不限,不限,不限,不限,不限,不限,衢州,未婚,普通会员,啊龙,2000～5000元,狗,65公斤
158,50岁,B型,已经购车,处女座,本科,汉族,170cm,已购房（无贷款）,11904329,34-40岁之间,本科或以上,不限,155-170厘米,浙江,未婚,星级会员,有照片,衢州,"离异,无小孩",普通会员,安格,10000～20000元,羊,63公斤
159,39岁,AB型,已经购车,巨蟹座,高中中专及以下,汉族,168cm,独自租房,32339286,25-32岁之间,不限,不限,155-170厘米,"浙江,北京,四川,广东",不限,不限,不限,衢州,未婚,普通会员,江南之华,2000元以下,马,--
160,34岁,B型,已购车（中档型）,金牛座,高中中专及以下,汉族,170cm,已购房（无贷款）,14351053,22-30岁之间,大专,不限,160-170厘米,浙江,未婚,不限,有照片,衢州,未婚,普通会员,步帅,20000～50000元,猪,60公斤
161,35岁,O型,已购车（经济型）,天蝎座,本科,汉族,177cm,已购房（有贷款）,9343240,23-29岁之间,大专或以上,不限,158-170厘米,"浙江衢州,浙江杭州",未婚,不限,有照片,衢州,"离异,有小孩归自己",普通会员,北极星的眼泪,5000～10000元,鸡,78公斤
162,23岁,--,已购车（经济型）,魔羯座,大专,汉族,165cm,与父母同住,163917773,18-24岁之间,不限,不限,155-170厘米,浙江衢州,未婚,不限,不限,衢州,未婚,普通会员,平凡,2000～5000元,鸡,--
163,44岁,A型,暂未购车,处女座,高中中专及以下,汉族,176cm,暂未购房,83483464,28-34岁之间,不限,不限,158-167厘米,"浙江金华,浙江衢州",不限,不限,有照片,衢州,"离异,无小孩",普通会员,平淡,2000元以下,牛,--
164,34岁,--,--,双子座,高中中专及以下,--,170cm,--,53660105,18-28岁之间,不限,不限,155-175厘米,浙江,未婚,不限,不限,衢州,未婚,普通会员,周际耘,5000～10000元,猪,--
165,38岁,O型,暂未购车,射手座,大专,汉族,170cm,与父母同住,11624475,23-32岁之间,不限,不限,153-165厘米,浙江衢州,未婚,不限,不限,衢州,未婚,普通会员,觅佳人2008,2000～5000元,马,68公斤
166,65岁,A型,暂未购车,巨蟹座,大专,汉族,173cm,已购住房,18275523,47-52岁之间,不限,不限,155-170厘米,浙江衢州,离异、丧偶,不限,有照片,衢州,"丧偶,有小孩归自己",普通会员,诚实,2000～5000元,龙,75公斤
167,35岁,--,暂未购车,天蝎座,大专,--,172cm,已购房（无贷款）,95904665,20-50岁之间,不限,不限,155-170厘米,浙江,不限,不限,不限,衢州,未婚,普通会员,浪仔华,2000～5000元,鸡,68公斤
168,46岁,AB型,暂未购车,双鱼座,本科,汉族,175cm,与父母同住,121939191,30-46岁之间,不限,不限,155-172厘米,浙江衢州,不限,不限,有照片,衢州,"离异,有小孩归自己",普通会员,毛较瘦,2000～5000元,猪,65公斤
169,30岁,A型,已购车（中档型）,白羊座,本科,汉族,178cm,已购房（无贷款）,93955989,23-31岁之间,大专,不限,158-175厘米,不限,不限,不限,不限,衢州,离异,高级会员,麦田守望者,50000元以上,兔,63公斤
170,42岁,O型,已经购车,处女座,高中中专及以下,汉族,170cm,已购住房,2200191,24-38岁之间,不限,不限,不限,浙江,未婚,星级会员,有照片,衢州,未婚,普通会员,Uo,2000～5000元,兔,55公斤
171,51岁,A型,暂未购车,天秤座,本科,汉族,172cm,已购住房,94078156,40-52岁之间,不限,不限,155-170厘米,浙江,不限,不限,有照片,衢州,"离异,有小孩归对方",普通会员,梦寐以求,20000～50000元,马,65公斤
172,25岁,--,--,水瓶座,本科,--,172cm,--,169096582,18-26岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,未婚,普通会员,如梦如水,5000～10000元,猴,--
173,50岁,O型,已经购车,金牛座,高中中专及以下,汉族,168cm,已购住房,16546471,36-41岁之间,不限,汉族,158-170厘米,浙江,未婚、离异,不限,有照片,衢州,"离异,有小孩归自己",普通会员,仙霞兰丁,10000～20000元,羊,65公斤
174,43岁,O型,已购车（中档型）,天蝎座,本科,汉族,160cm,已购房（无贷款）,13990953,30-40岁之间,不限,不限,157-162厘米,不限,不限,不限,有照片,衢州,"离异,有小孩归对方",普通会员,文哥,5000～10000元,牛,65公斤
175,46岁,--,已经购车,巨蟹座,本科,--,173cm,已购住房,2352147,27-35岁之间,不限,不限,160-170厘米,云南,不限,不限,不限,衢州,离异,普通会员,重洋,20000～50000元,猪,65公斤
176,33岁,--,--,水瓶座,大专,--,168cm,--,40628257,18-26岁之间,不限,不限,155-170厘米,不限,不限,星级会员,有照片,衢州,未婚,普通会员,哈哈少年,2000～5000元,鼠,--
177,40岁,O型,--,双子座,硕士,汉族,170cm,已购房（有贷款）,18433483,26-34岁之间,不限,不限,160厘米或以上,浙江,未婚,不限,有照片,衢州,未婚,普通会员,阿凯,2000～5000元,蛇,65公斤
178,29岁,B型,暂未购车,射手座,大专,汉族,170cm,已购房（有贷款）,59482354,22-29岁之间,不限,不限,150-170厘米 *,浙江衢州,未婚,不限,有照片,衢州,未婚,高级会员,林,2000～5000元,兔,70公斤
179,35岁,A型,暂未购车,魔羯座,本科,汉族,174cm,已购住房,18124929,22-28岁之间,大专或以上,不限,158-170厘米,浙江,未婚,不限,不限,衢州,未婚,普通会员,wang,2000～5000元,鸡,--
180,45岁,--,--,双子座,大专,--,163cm,--,169258229,38-46岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,未婚,普通会员,源,2000～5000元,鼠,--
181,67岁,--,--,天秤座,高中中专及以下,--,170cm,--,100194260,45-50岁之间,不限,不限,155-170厘米,浙江,不限,不限,有照片,衢州,离异,普通会员,泣血的杜鹃,2000～5000元,虎,--
182,28岁,--,暂未购车,魔羯座,高中中专及以下,--,174cm,暂未购房,72947155,21-27岁之间,不限,不限,155-175厘米,浙江衢州,未婚,不限,有照片,衢州,未婚,普通会员,小猪,2000元以下,龙,--
183,35岁,A型,需要时购置,天秤座,高中中专及以下,汉族,173cm,已购房（无贷款）,135426127,26-34岁之间,高中中专及以下,不限,151-167厘米,不限,不限,不限,不限,衢州,"离异,有小孩归自己",普通会员,温柔男人,10000～20000元,狗,--
184,48岁,--,--,金牛座,高中中专及以下,--,161cm,--,143519714,39-47岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,未婚,普通会员,"黄,",5000～10000元,鸡,--
185,43岁,O型,已经购车,天蝎座,高中中专及以下,汉族,170cm,已购住房,29168879,30-37岁之间,不限,不限,155-166厘米,不限,不限,不限,不限,衢州,未婚,普通会员,遇上你是我的缘,2000～5000元,牛,160公斤
186,42岁,--,--,水瓶座,高中中专及以下,--,162cm,--,166085452,35-43岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,离异,普通会员,wulihong,2000～5000元,虎,--
187,35岁,--,--,狮子座,高中中专及以下,--,163cm,--,149955538,27-35岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,离异,普通会员,人生的 无奈,5000～10000元,狗,--
188,50岁,B型,已经购车,白羊座,本科,汉族,174cm,已购住房,4809345,25-36岁之间,不限,不限,152-170厘米,不限,不限,星级会员,有照片,衢州,"离异,有小孩归对方",普通会员,自主一派,2000～5000元,羊,55公斤
189,27岁,--,--,金牛座,高中中专及以下,--,170cm,暂未购房,45965790,18-22岁之间,不限,不限,155-175厘米 *,浙江衢州,未婚,不限,有照片,衢州,未婚,高级会员,子寞心涵,5000～10000元,马,54公斤
190,35岁,B型,暂未购车,天蝎座,本科,汉族,162cm,已购住房,19228895,24-35岁之间,不限,不限,155-175厘米,浙江衢州,不限,不限,有照片,衢州,未婚,普通会员,zhanglei,2000～5000元,鸡,50公斤
191,32岁,--,已购车（中档型）,处女座,本科,汉族,172cm,已购房（无贷款）,45109435,18-28岁之间,不限,不限,158-170厘米,"浙江衢州,浙江金华",不限,不限,有照片,衢州,未婚,普通会员,低调行走,5000～10000元,牛,112公斤
192,30岁,其它,暂未购车,白羊座,本科,汉族,170cm,已购住房,111048138,20-28岁之间,不限,不限,155-170厘米,浙江衢州,未婚,不限,有照片,衢州,未婚,普通会员,蓝色星空,5000～10000元,兔,70公斤
193,29岁,A型,暂未购车,白羊座,大专,汉族,168cm,暂未购房,25020943,18-22岁之间,大专,不限,155-170厘米,"福建南平,浙江衢州,浙江杭州",未婚,星级会员,有照片,衢州,未婚,普通会员,相信我,2000元以下,龙,--
194,23岁,其它,暂未购车,双鱼座,高中中专及以下,汉族,168cm,与父母同住,160987520,18-24岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,未婚,普通会员,心的距离,2000～5000元,狗,--
195,44岁,AB型,暂未购车,狮子座,高中中专及以下,汉族,170cm,暂未购房,110486780,34-42岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,"离异,有小孩归自己",普通会员,改变自己,5000～10000元,牛,--
196,34岁,其它,暂未购车,处女座,本科,汉族,180cm,已购住房,23796594,18-27岁之间,本科或以上,不限,155-170厘米,浙江衢州,未婚,星级会员,不限,衢州,未婚,普通会员,NNNN,2000～5000元,猪,83公斤
197,48岁,O型,--,双鱼座,大专,汉族,167cm,已购住房,15211416,34-40岁之间,不限,不限,155-166厘米,不限,不限,星级会员,有照片,衢州,未婚,普通会员,点点凝聚♡,10000～20000元,鸡,60公斤
198,26岁,A型,暂未购车,天秤座,本科,汉族,175cm,暂未购房,85539385,20-25岁之间,大专,不限,160-170厘米,浙江衢州,未婚,不限,有照片,衢州,未婚,普通会员,迷恋迷失,5000～10000元,羊,--
199,31岁,O型,已购车（经济型）,处女座,大专,汉族,167cm,已购房（无贷款）,139431306,22-30岁之间,大专或以上,不限,160-170厘米,浙江,未婚,不限,不限,衢州,未婚,普通会员,小文,10000～20000元,虎,75公斤
200,28岁,AB型,已购车（经济型）,白羊座,大专,汉族,168cm,需要时购置,152346758,20-28岁之间,大专,汉族,165-168厘米,浙江衢州,未婚,不限,有照片,衢州,未婚,普通会员,王琛,2000～5000元,蛇,--
201,50岁,AB型,已经购车,白羊座,大专,汉族,171cm,已购住房,25135378,34-46岁之间,不限,不限,150-168厘米,"浙江杭州,浙江衢州,浙江丽水,浙江温州",未婚、离异,不限,有照片,衢州,"离异,有小孩归对方",普通会员,南海浪士,5000～10000元,羊,75公斤
202,59岁,--,暂未购车,金牛座,高中中专及以下,汉族,170cm,暂未购房,26805509,45-60岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,"离异,有小孩归对方",普通会员,周周,2000～5000元,狗,72公斤
203,27岁,--,--,水瓶座,高中中专及以下,--,160cm,--,146513082,18-26岁之间,不限,不限,155-170厘米,浙江衢州,未婚,不限,有照片,衢州,未婚,普通会员,莫,2000～5000元,马,--
204,23岁,保密,暂未购车,天秤座,高中中专及以下,汉族,180cm,暂未购房,134677043,20-30岁之间,不限,不限,160-180厘米,浙江,不限,不限,有照片,衢州,未婚,普通会员,流年似水更似梦,2000～5000元,狗,--
205,26岁,--,--,巨蟹座,本科,--,170cm,--,158311319,25-30岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,未婚,普通会员,得闲饮茶,5000～10000元,羊,65公斤
206,42岁,--,--,天秤座,本科,--,170cm,--,141603786,58岁以下,不限,不限,145-185厘米,四川达州,不限,不限,不限,衢州,未婚,高级会员,蓝天,5000～10000元,兔,--
207,42岁,--,--,金牛座,高中中专及以下,--,163cm,--,89447174,20-50岁之间,不限,不限,130-260厘米,不限,不限,不限,不限,衢州,未婚,普通会员,真情等待,5000～10000元,兔,--
208,33岁,O型,暂未购车,天秤座,高中中专及以下,汉族,171cm,暂未购房,29359327,22-30岁之间,不限,不限,158-165厘米,浙江,未婚,不限,有照片,衢州,未婚,普通会员,追梦的人,2000～5000元,鼠,60公斤
209,31岁,--,--,双子座,高中中专及以下,--,161cm,--,161110377,27-29岁之间,高中中专及以下或以上,汉族,155-170厘米,浙江衢州,未婚,不限,有照片,衢州,未婚,普通会员,飞飞,5000～10000元,虎,--
210,25岁,O型,--,狮子座,本科,汉族,180cm,独自租房,29651827,21-24岁之间,本科或以上,不限,158-170厘米,浙江衢州,未婚,不限,有照片,衢州,未婚,普通会员,真真,2000～5000元,猴,74公斤
211,33岁,O型,已经购车,处女座,大专,汉族,180cm,需要时购置,26675190,25-35岁之间,不限,不限,160-180厘米,浙江,未婚、离异,不限,不限,衢州,未婚,高级会员,竹影,10000～20000元,鼠,60公斤
212,33岁,O型,已经购车,魔羯座,本科,汉族,166cm,已购住房,16587330,25-33岁之间,不限,不限,不限,浙江,未婚,不限,有照片,衢州,未婚,普通会员,毛毛,2000～5000元,猪,59公斤
213,40岁,B型,已购车（中档型）,天蝎座,本科,汉族,170cm,住单位房,158776539,20-50岁之间,不限,不限,160-170厘米,浙江衢州,不限,不限,有照片,衢州,"离异,无小孩",高级会员,龚朝阳,5000～10000元,龙,70公斤
214,32岁,O型,已购车（经济型）,处女座,本科,汉族,171cm,需要时购置,27814155,22-29岁之间,大专或以上,不限,155-175厘米,浙江,未婚,不限,不限,衢州,未婚,普通会员,靖,5000～10000元,牛,--
215,42岁,B型,已经购车,处女座,本科,汉族,171cm,已购住房,37633236,24-33岁之间,不限,不限,158-170厘米,不限,未婚,不限,不限,衢州,未婚,高级会员,大海,20000～50000元,兔,75公斤
216,25岁,AB型,已经购车,金牛座,大专,汉族,175cm,与父母同住,112336446,18-28岁之间,不限,不限,不限,浙江衢州,未婚,不限,不限,衢州,未婚,普通会员,渐渐的丶我把自己毁了,2000～5000元,猴,55公斤
217,39岁,O型,暂未购车,巨蟹座,大专,汉族,175cm,独自租房,118421191,28-38岁之间,高中中专及以下或以上,不限,160-170厘米,"安徽安庆,浙江,江苏",未婚,星级会员,有照片,衢州,未婚,普通会员,仲卿,5000～10000元,马,70公斤
218,32岁,O型,已经购车,白羊座,本科,汉族,174cm,已购住房,14171236,20-28岁之间,大专,不限,160-165厘米,浙江,未婚,不限,有照片,衢州,未婚,普通会员,等待天使,10000～20000元,牛,65公斤
219,37岁,A型,暂未购车,魔羯座,本科,汉族,177cm,已购住房,19865722,25-29岁之间,不限,不限,155-170厘米,浙江衢州,未婚,不限,有照片,衢州,未婚,普通会员,威名远洋,2000～5000元,羊,--
220,58岁,--,需要时购置,双子座,大专,汉族,160cm,已购住房,53751901,45-58岁之间,不限,不限,155-160厘米,浙江,不限,不限,不限,衢州,"丧偶,有小孩归自己",普通会员,忠你,5000～10000元,猪,58公斤
221,34岁,O型,已经购车,魔羯座,本科,汉族,170cm,已购住房,30721013,18-29岁之间,不限,不限,157-170厘米,浙江,未婚,不限,有照片,衢州,未婚,普通会员,阳阳,5000～10000元,狗,--
222,46岁,A型,已购车（经济型）,巨蟹座,本科,汉族,172cm,已购住房,1323543,30-38岁之间,大专或以上,不限,155-170厘米,浙江衢州,未婚,不限,不限,衢州,未婚,普通会员,公孙龙子,2000～5000元,猪,65公斤
223,37岁,A型,已经购车,射手座,大专,汉族,170cm,与父母同住,20933209,25-28岁之间,不限,不限,155-164厘米,浙江衢州,未婚,不限,有照片,衢州,未婚,普通会员,心如镜,5000～10000元,羊,--
224,54岁,AB型,暂未购车,魔羯座,本科,汉族,170cm,暂未购房,57214472,34-48岁之间,高中中专及以下或以上,不限,155-168厘米,浙江,不限,不限,不限,衢州,"离异,有小孩归自己",普通会员,jk,2000～5000元,虎,70公斤
225,29岁,AB型,已购车（经济型）,天秤座,本科,汉族,168cm,与父母同住,142033402,20-28岁之间,不限,不限,150-175厘米,浙江衢州,不限,不限,有照片,衢州,未婚,普通会员,"彩虹,风雨过de邂逅",5000～10000元,龙,--
226,33岁,O型,暂未购车,射手座,高中中专及以下,汉族,178cm,需要时购置,146584065,25-33岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,未婚,普通会员,海龙,5000～10000元,猪,--
227,41岁,--,--,魔羯座,大专,--,170cm,--,117753087,33-36岁之间,不限,不限,155-170厘米,浙江衢州,不限,不限,不限,衢州,未婚,普通会员,顾问,5000～10000元,兔,--
228,38岁,其它,暂未购车,金牛座,高中中专及以下,汉族,170cm,与父母同住,163101247,31-39岁之间,不限,不限,155-170厘米,"浙江衢州,浙江杭州,浙江金华",不限,不限,有照片,衢州,未婚,高级会员,给家里找个女主人,2000～5000元,羊,65公斤
229,50岁,O型,已购车（中档型）,天秤座,高中中专及以下,汉族,173cm,已购房（无贷款）,127294525,30-50岁之间,不限,不限,152-170厘米,不限,不限,不限,有照片,衢州,"离异,有小孩归自己",普通会员,单身情哥,2000～5000元,羊,86公斤
230,42岁,B型,需要时购置,魔羯座,本科,汉族,175cm,需要时购置,60899610,18-35岁之间,大专或以上,不限,158-175厘米,不限,未婚,不限,有照片,衢州,未婚,普通会员,非诚勿扰,5000～10000元,虎,65公斤
231,40岁,O型,已经购车,天秤座,本科,汉族,170cm,已购住房,43212679,24-31岁之间,大专,不限,158-167厘米,浙江,未婚,不限,有照片,衢州,未婚,普通会员,想想,5000～10000元,蛇,58公斤
232,58岁,A型,暂未购车,射手座,高中中专及以下,汉族,170cm,已购住房,56724982,43-53岁之间,不限,不限,155-175厘米,浙江,不限,不限,不限,衢州,"离异,无小孩",普通会员,小小琴行,2000～5000元,狗,--
233,38岁,B型,暂未购车,天蝎座,大专,汉族,160cm,独自租房,2464600,30-39岁之间,不限,不限,155-163厘米,浙江,不限,不限,有照片,衢州,"离异,有小孩归对方",普通会员,爱思马,2000～5000元,马,60公斤
234,39岁,A型,已经购车,狮子座,高中中专及以下,汉族,168cm,已购住房,15535720,22-33岁之间,高中中专及以下或以上,不限,145-161厘米,"浙江衢州,浙江金华",未婚,不限,有照片,衢州,未婚,普通会员,无为中的有为,2000～5000元,马,48公斤
