,age,blood,car,constellation,education,ethnic,height,house,id,js_age,js_education,js_ethnic,js_height,js_location,js_marriaged,js_member,js_photo,location,marriaged,membership,nickname,salary,shengxiao,weight
124,29岁,O型,暂未购车,白羊座,本科,汉族,168cm,独自租房,96718893,24-31岁之间,不限,不限,173-184厘米,浙江舟山,未婚,不限,有照片,舟山,未婚,普通会员,伤,2000～5000元,龙,55公斤
125,45岁,O型,暂未购车,魔羯座,高中中专及以下,汉族,168cm,暂未购房,133312157,45-50岁之间,大专或以上,汉族,173-180厘米,浙江,离异,不限,有照片,舟山,"离异,有小孩归对方",普通会员,等待,2000～5000元,猪,55公斤
126,27岁,--,--,射手座,高中中专及以下,--,158cm,--,158845001,28-36岁之间,不限,不限,170-183厘米,不限,不限,不限,有照片,舟山,未婚,普通会员,Amy,5000～10000元,蛇,--
127,24岁,--,--,双子座,本科,--,164cm,--,167678697,21-30岁之间,本科或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,申屠嚣彤,20000～50000元,鸡,--
128,29岁,--,--,双子座,高中中专及以下,--,163cm,--,167948826,26-35岁之间,高中中专及以下或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,池萤凤,2000元以下,龙,--
129,57岁,--,--,双鱼座,高中中专及以下,--,160cm,--,166881363,54-63岁之间,高中中专及以下或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,离异,普通会员,在颐和园勇敢的晓亦,2000～5000元,鼠,--
130,31岁,B型,暂未购车,金牛座,大专,汉族,167cm,已购住房,165769117,31-34岁之间,本科或以上,不限,170-181厘米,浙江舟山,未婚,星级会员,有照片,舟山,未婚,普通会员,杜瑞然,2000～5000元,虎,--
131,36岁,--,--,天蝎座,大专,--,174cm,--,167806824,19-31岁之间,大专或以上,不限,158-175厘米,北京,未婚,不限,有照片,舟山,未婚,普通会员,关韵书,5000～10000元,猴,--
132,24岁,--,--,巨蟹座,本科,--,163cm,--,136873335,19-28岁之间,本科或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,牵手幸福,2000～5000元,鸡,--
133,24岁,A型,已购车（中档型）,天秤座,本科,汉族,166cm,暂未购房,168187813,24-32岁之间,不限,不限,166-191厘米,浙江,不限,不限,不限,衢州,未婚,普通会员,依依一笑,10000～20000元,猴,49公斤
134,22岁,--,--,狮子座,大专,汉族,162cm,需要时购置,163294619,22-28岁之间,大专或以上,不限,170-180厘米,浙江宁波,未婚,不限,有照片,宁波,未婚,高级会员,Muse,10000～20000元,猪,44公斤
135,27岁,AB型,暂未购车,天秤座,高中中专及以下,汉族,156cm,独自租房,146464125,30-34岁之间,高中中专及以下,不限,168-182厘米,浙江宁波,未婚、离异,不限,有照片,宁波,离异,普通会员,燕,2000～5000元,蛇,--
136,44岁,--,--,巨蟹座,大专,--,170cm,与父母同住,142623994,41-49岁之间,不限,不限,170-195厘米,浙江舟山,不限,不限,不限,舟山,"离异,有小孩归自己",普通会员,刘柳,2000元以下,牛,--
137,37岁,--,--,处女座,高中中专及以下,--,161cm,--,143162463,34-44岁之间,不限,不限,161-186厘米,浙江舟山,不限,不限,不限,舟山,离异,普通会员,告别单身,5000～10000元,猴,--
138,24岁,O型,暂未购车,天蝎座,大专,汉族,160cm,独自租房,116334774,20-30岁之间,不限,不限,170-188厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,莫名情绪太多,2000～5000元,猴,--
139,23岁,--,--,天蝎座,大专,--,170cm,--,167585266,23-33岁之间,不限,不限,175-195厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,蝶蔓天红,5000～10000元,鸡,--
140,19岁,A型,暂未购车,巨蟹座,高中中专及以下,其它民族,159cm,住单位房,167790402,20-30岁之间,高中中专及以下,不限,175-180厘米 *,浙江舟山,未婚 *,不限,有照片,舟山,未婚,普通会员,吃惊的甜椒在大峡谷,2000～5000元,虎,50公斤
141,35岁,B型,已购车（经济型）,水瓶座,大专,汉族,165cm,已购住房,164780077,38-50岁之间,大专,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,"离异,有小孩归自己",普通会员,在家舒心的寄瑶,5000～10000元,狗,60公斤
142,23岁,O型,暂未购车,白羊座,高中中专及以下,汉族,163cm,独自租房,167488125,20-29岁之间,不限,不限,173-184厘米,不限,不限,不限,不限,舟山,"离异,有小孩归对方",普通会员,问柳幽默的在罗得岛,2000～5000元,狗,75公斤
143,37岁,AB型,暂未购车,双子座,高中中专及以下,汉族,165cm,与父母同住,128661203,40-53岁之间,不限,不限,170-185厘米,浙江舟山,不限,不限,有照片,舟山,"离异,有小孩归自己",普通会员,亲亲小宝贝,2000元以下,猴,--
144,31岁,A型,暂未购车,魔羯座,高中中专及以下,其它民族,152cm,暂未购房,150369433,35-40岁之间,不限,不限,165-177厘米,浙江,离异,不限,有照片,舟山,"离异,有小孩归对方",普通会员,下一站婚姻,2000～5000元,牛,47公斤
145,37岁,保密,暂未购车,射手座,大专,汉族,160cm,暂未购房,107909440,40-49岁之间,不限,汉族,170-185厘米,浙江,离异、丧偶,星级会员,有照片,舟山,"丧偶,有小孩归自己",普通会员,一一,2000元以下,羊,--
146,29岁,--,--,双子座,大专,--,168cm,--,167004261,26-35岁之间,大专或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,好久不见,2000～5000元,龙,--
147,40岁,A型,暂未购车,处女座,本科,汉族,168cm,暂未购房,139357531,38-48岁之间,本科,不限,173-193厘米,美国纽约州,不限,不限,有照片,舟山,"离异,无小孩",普通会员,张文,5000～10000元,蛇,58公斤
148,24岁,--,--,双子座,本科,--,160cm,--,158645635,23-33岁之间,不限,不限,165-185厘米,浙江,未婚,不限,有照片,舟山,离异,普通会员,蓝冰之恋,10000～20000元,鸡,--
149,24岁,--,--,魔羯座,本科,--,166cm,--,167716286,21-30岁之间,本科或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,鞠鑫沂,20000～50000元,猴,--
150,21岁,B型,暂未购车,水瓶座,大专,汉族,154cm,暂未购房,158262448,22-28岁之间,大专,不限,177-188厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,夏侯潞嫫,2000～5000元,猪,62公斤
151,29岁,O型,已购车（经济型）,射手座,本科,汉族,164cm,需要时购置,165810986,29-40岁之间,大专,不限,175-185厘米,不限,不限,星级会员 *,有照片,舟山,未婚,高级会员,Hi girl,5000～10000元,兔,50公斤
152,32岁,其它,已购车（经济型）,天秤座,本科,汉族,162cm,已购房（有贷款）,162361355,31-37岁之间,不限,不限,170-190厘米,浙江,不限,不限,有照片,舟山,未婚,普通会员,落落,5000～10000元,鼠,--
153,22岁,A型,暂未购车,狮子座,本科,汉族,162cm,与父母同住,166960917,25-35岁之间,不限,不限,165-185厘米 *,不限,未婚,不限,有照片,舟山,未婚,普通会员,宁缺毋滥,2000～5000元,猪,60公斤
154,29岁,A型,--,双子座,大专,汉族,166cm,--,164623382,26-35岁之间,大专,不限,173-184厘米,浙江,不限,不限,有照片,舟山,未婚,普通会员,林凡,5000～10000元,龙,50公斤
155,26岁,A型,暂未购车,魔羯座,大专,汉族,160cm,已购住房,155400485,25-33岁之间,大专或以上,不限,162-171厘米,浙江舟山,未婚,星级会员,有照片,舟山,未婚,普通会员,应从雁,5000～10000元,马,--
156,23岁,--,--,天蝎座,大专,--,170cm,--,167622924,23-33岁之间,不限,不限,175-195厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,兰菱,5000～10000元,鸡,--
157,24岁,保密,暂未购车,射手座,大专,汉族,162cm,暂未购房,167130661,25-30岁之间,不限,不限,175-180厘米,不限,未婚,不限,不限,舟山,未婚,普通会员,素素,2000～5000元,猴,42公斤
158,26岁,--,--,天蝎座,大专,--,171cm,--,167613902,27-37岁之间,不限,不限,176-196厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,同飞,5000～10000元,马,--
159,22岁,--,暂未购车,射手座,本科,汉族,150cm,暂未购房,148888454,22-30岁之间,本科,不限,162-172厘米,不限,未婚,不限,有照片,舟山,未婚,普通会员,雨声如文,2000元以下,狗,--
160,26岁,O型,已购车（中档型）,狮子座,大专,汉族,164cm,与父母同住,165212899,25-35岁之间,不限,不限,170厘米或以上,浙江杭州,不限,不限,有照片,杭州,"离异,有小孩归自己",高级会员,安然,2000～5000元,羊,45公斤
161,27岁,O型,暂未购车,魔羯座,本科,汉族,160cm,与人合租,126097324,25-35岁之间,本科,不限,170-185厘米,浙江杭州,不限,不限,有照片,杭州,未婚,高级会员,菲菲肥肥肥,2000～5000元,蛇,47公斤
162,26岁,AB型,暂未购车,射手座,高中中专及以下,汉族,163cm,独自租房,129741875,25-40岁之间,不限,不限,163-195厘米,不限,不限,不限,不限,台州,"离异,有小孩归对方",高级会员,笑笑,2000元以下,马,40公斤
163,25岁,O型,已经购车,巨蟹座,本科,汉族,165cm,已购住房,167630673,25-33岁之间,大专或以上,不限,166-171厘米,浙江舟山,未婚,星级会员,有照片,舟山,未婚,普通会员,吴润,2000～5000元,猴,--
164,24岁,--,--,狮子座,本科,--,167cm,--,165977832,23-31岁之间,不限,不限,167-192厘米,浙江舟山,不限,不限,不限,舟山,未婚,普通会员,听曼,10000～20000元,鸡,--
165,56岁,--,--,射手座,高中中专及以下,--,160cm,--,150943690,55-65岁之间,不限,不限,165-185厘米,浙江,未婚,不限,有照片,舟山,离异,普通会员,青春永驻,2000～5000元,鼠,--
166,28岁,A型,暂未购车,魔羯座,本科,汉族,163cm,住单位房,154650878,27-35岁之间,大专,汉族,173-190厘米,浙江舟山,未婚,不限,有照片,舟山,未婚,高级会员,如果我是一朵云,5000～10000元,蛇,54公斤
167,23岁,--,--,狮子座,本科,--,160cm,--,147756032,24-28岁之间,本科,不限,175-185厘米 *,浙江舟山,未婚,星级会员 *,不限,舟山,未婚,普通会员,清98,2000～5000元,狗,--
168,36岁,A型,已经购车,射手座,本科,汉族,166cm,已购住房,165160272,37-40岁之间,大专或以上,不限,167-171厘米,浙江,离异,星级会员,有照片,舟山,"离异,无小孩",普通会员,赵成,5000～10000元,猴,--
169,42岁,--,--,天秤座,高中中专及以下,--,153cm,--,154237273,41-48岁之间,不限,不限,170-178厘米,浙江舟山,未婚、离异,不限,有照片,舟山,离异,普通会员,缘,2000元以下,虎,--
170,26岁,--,--,巨蟹座,本科,--,165cm,--,167042271,25-43岁之间,不限,不限,165-190厘米 *,浙江舟山,未婚,不限,不限,舟山,未婚,普通会员,映秋慈,5000～10000元,羊,--
171,35岁,A型,--,天蝎座,高中中专及以下,汉族,163cm,--,163350950,35-41岁之间,高中中专及以下,不限,174-180厘米,浙江舟山,未婚、离异,星级会员,有照片,舟山,"离异,有小孩归对方",普通会员,麦麦,2000～5000元,鸡,52公斤
172,33岁,--,--,魔羯座,高中中专及以下,--,168cm,--,159486900,30-39岁之间,高中中专及以下或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,优秀的苹果在中国烟台,2000元以下,猪,--
173,28岁,B型,暂未购车,天蝎座,高中中专及以下,汉族,165cm,暂未购房,157510673,30-36岁之间,不限,不限,175-182厘米,不限,未婚、离异,星级会员,有照片,舟山,"离异,有小孩归对方",普通会员,彼岸花,5000～10000元,龙,50公斤
174,23岁,--,--,天蝎座,大专,--,170cm,--,167370468,23-33岁之间,不限,不限,175-195厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,秀外慧中,5000～10000元,鸡,--
175,24岁,--,--,处女座,本科,--,158cm,--,167308023,25-35岁之间,不限,不限,170-209厘米,浙江舟山,不限,不限,不限,舟山,未婚,普通会员,海蓝时见鲸,2000～5000元,鸡,--
176,28岁,A型,暂未购车,魔羯座,高中中专及以下,汉族,158cm,暂未购房,165337962,28-36岁之间,不限,不限,165厘米或以上,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,小样儿,2000～5000元,龙,49公斤
177,26岁,--,--,天蝎座,大专,--,171cm,--,167331945,27-37岁之间,不限,不限,176-196厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,赵慧蕾,5000～10000元,马,--
178,25岁,--,--,处女座,大专,--,169cm,--,167368916,25-35岁之间,不限,不限,174-194厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,艾恩临,5000～10000元,羊,--
179,26岁,--,--,天蝎座,大专,--,171cm,--,167443651,27-37岁之间,不限,不限,176-196厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,酒不醉,5000～10000元,马,--
180,28岁,--,--,魔羯座,本科,--,170cm,--,167529992,25-34岁之间,本科或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,在分水岭外向的无尾熊,2000～5000元,龙,--
181,30岁,--,--,狮子座,硕士,--,160cm,--,121744385,27-36岁之间,本科,不限,173-184厘米,浙江宁波,未婚,不限,不限,舟山,未婚,普通会员,如是说,5000～10000元,兔,--
182,25岁,--,--,狮子座,本科,--,170cm,--,167334368,24-34岁之间,不限,不限,175-195厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,柴雅英,5000～10000元,猴,--
183,25岁,--,--,处女座,大专,--,169cm,--,167305297,25-35岁之间,不限,不限,174-194厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,哑紫风铃,5000～10000元,羊,--
184,25岁,--,已购车（经济型）,巨蟹座,本科,--,170cm,独自租房,162648117,24-32岁之间,本科或以上,不限,177-189厘米,浙江舟山,未婚、离异,不限,有照片,舟山,"离异,无小孩",普通会员,哒哒,2000～5000元,猴,--
185,30岁,--,--,处女座,高中中专及以下,--,165cm,--,167415680,28-37岁之间,高中中专及以下或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,离异,普通会员,纠结的如松在中学,2000元以下,虎,--
186,23岁,--,--,狮子座,高中中专及以下,--,165cm,--,80295674,18-28岁之间,不限,不限,170-190厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,瞳瞳,2000～5000元,狗,--
187,26岁,--,已购车（经济型）,狮子座,高中中专及以下,汉族,160cm,--,111247496,28-30岁之间,不限,不限,170-195厘米,浙江宁波,不限,不限,有照片,宁波,未婚,普通会员,Soso,2000～5000元,羊,--
188,20岁,A型,暂未购车,魔羯座,本科,汉族,165cm,与父母同住,167041481,19-27岁之间,不限,不限,165-190厘米 *,浙江台州,未婚,不限,不限,宁波,未婚,普通会员,小幺鸡,5000～10000元,鼠,44公斤
189,21岁,A型,已购车（经济型）,魔羯座,大专,汉族,164cm,暂未购房,118836368,22-26岁之间,不限,汉族,170-189厘米,浙江宁波,未婚,不限,有照片,宁波,未婚,普通会员,布丁,5000～10000元,猪,120公斤
190,21岁,O型,--,处女座,高中中专及以下,汉族,165cm,独自租房,166645717,24-30岁之间,不限,不限,173-184厘米,河南,不限,不限,有照片,舟山,"离异,有小孩归对方",普通会员,伪装的坚强，谁能懂,2000～5000元,猪,55公斤
191,38岁,O型,--,处女座,高中中专及以下,汉族,164cm,与父母同住,147218765,35-45岁之间,不限,不限,160-180厘米,浙江,离异、丧偶,不限,有照片,舟山,离异,普通会员,英子,10000～20000元,羊,--
192,23岁,A型,已购车（经济型）,天蝎座,本科,汉族,173cm,与人合租,136565342,27-31岁之间,本科,不限,178-185厘米 *,浙江舟山,未婚,不限,有照片,舟山,未婚,普通会员,舒晨,5000～10000元,鸡,60公斤
193,25岁,--,--,处女座,大专,--,169cm,--,167254887,25-35岁之间,不限,不限,174-194厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,让爱随风,5000～10000元,羊,--
194,30岁,--,--,魔羯座,大专,--,167cm,--,167322056,19-31岁之间,大专或以上,不限,158-175厘米,北京,未婚,不限,有照片,舟山,未婚,普通会员,石欣艳,5000～10000元,虎,--
195,24岁,--,--,双鱼座,高中中专及以下,--,158cm,--,167217315,18-19岁之间,高中中专及以下或以上,不限,130-131厘米,北京东城,未婚,不限,不限,舟山,未婚,普通会员,匆匆过客,2000元以下,鸡,--
196,26岁,A型,暂未购车,金牛座,本科,汉族,161cm,暂未购房,167303504,25-33岁之间,不限,不限,163-188厘米,浙江舟山,不限,不限,不限,舟山,未婚,普通会员,王冰玉,5000～10000元,羊,47公斤
197,25岁,--,--,狮子座,本科,--,170cm,--,167216813,24-34岁之间,不限,不限,175-195厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,喜欢雨点,5000～10000元,猴,--
198,25岁,--,--,狮子座,本科,--,164cm,--,167304574,24-34岁之间,不限,不限,169-189厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,零距离,5000～10000元,猴,--
199,39岁,--,--,狮子座,本科,--,156cm,已购住房,160605153,36-41岁之间,本科,不限,173-182厘米,浙江舟山,不限,不限,有照片,舟山,离异,普通会员,只要有你,2000～5000元,马,49公斤
200,32岁,O型,已购车（中档型）,处女座,本科,汉族,165cm,--,163993855,30-40岁之间,本科,不限,175-190厘米,浙江宁波,不限,星级会员,有照片,舟山,未婚,普通会员,静静,5000～10000元,牛,52公斤
201,26岁,A型,暂未购车,双子座,高中中专及以下,汉族,170cm,与父母同住,144483582,24-30岁之间,大专或以上,不限,174-185厘米,"浙江舟山,浙江台州",未婚,不限,不限,舟山,未婚,普通会员,紫蓄703,2000～5000元,羊,--
202,25岁,--,--,金牛座,高中中专及以下,汉族,160cm,--,152735897,23-28岁之间,不限,不限,172-180厘米 *,福建,未婚,不限,不限,舟山,未婚,普通会员,益菌子,2000～5000元,猴,54公斤
203,28岁,--,--,双子座,本科,--,162cm,--,167252869,18-19岁之间,高中中专及以下或以上,不限,130-131厘米,北京东城,未婚,不限,不限,舟山,未婚,普通会员,詹思艳,2000～5000元,蛇,--
204,33岁,A型,--,水瓶座,高中中专及以下,汉族,160cm,--,162715347,33-46岁之间,高中中专及以下,不限,173-184厘米,不限,不限,不限,有照片,舟山,离异,普通会员,谷南简洁的在白金汉,2000～5000元,鼠,49公斤
205,23岁,--,--,魔羯座,本科,--,130cm,--,167176996,18-19岁之间,高中中专及以下或以上,不限,130-131厘米,北京东城,未婚,不限,不限,舟山,未婚,普通会员,不再错过,5000～10000元,鸡,--
206,40岁,--,--,金牛座,高中中专及以下,--,167cm,--,166551198,39-47岁之间,不限,不限,167-192厘米,浙江舟山,不限,不限,不限,舟山,丧偶,普通会员,酴项,2000～5000元,蛇,--
207,25岁,--,--,狮子座,本科,--,163cm,--,167254577,24-34岁之间,不限,不限,168-188厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,香邀,5000～10000元,猴,--
208,25岁,--,--,狮子座,本科,--,170cm,--,167139170,24-34岁之间,不限,不限,175-195厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,欣姣雯慧,5000～10000元,猴,--
209,32岁,B型,--,处女座,本科,苗族,160cm,--,164471551,33-43岁之间,不限,不限,170-179厘米,不限,不限,不限,有照片,舟山,离异,普通会员,在土耳其多动的醉蝶,2000～5000元,鼠,53公斤
210,24岁,A型,暂未购车,巨蟹座,大专,汉族,166cm,与父母同住,165232836,21-30岁之间,大专或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,羞涩的桃子在维也那,2000～5000元,鸡,101公斤
211,41岁,--,暂未购车,射手座,高中中专及以下,汉族,157cm,已购住房,46229718,36-45岁之间,高中中专及以下,不限,165-175厘米,浙江舟山,不限,不限,有照片,舟山,"离异,有小孩归自己",普通会员,为爱执着,2000～5000元,兔,51公斤
212,30岁,--,--,水瓶座,大专,--,178cm,--,167317345,19-31岁之间,大专或以上,不限,158-175厘米,北京,未婚,不限,有照片,舟山,未婚,普通会员,鲍心琨,5000～10000元,虎,--
213,21岁,--,--,射手座,大专,--,165cm,--,162220456,21-29岁之间,不限,不限,170-185厘米 *,浙江,未婚,不限,有照片,舟山,未婚,普通会员,oiyi,2000～5000元,猪,--
214,23岁,O型,需要时购置,金牛座,本科,汉族,176cm,需要时购置,160416519,22-30岁之间,本科或以上,汉族,176-201厘米,浙江绍兴,不限,不限,不限,绍兴,未婚,高级会员,羊羊羊田七,2000～5000元,狗,--
215,27岁,B型,已购车（经济型）,天秤座,本科,汉族,165cm,暂未购房,41178281,26-40岁之间,不限,不限,173-185厘米,浙江杭州,未婚,不限,有照片,杭州,未婚,高级会员,九月,10000～20000元,蛇,52公斤
216,25岁,--,--,双子座,高中中专及以下,--,160cm,--,148345567,21-30岁之间,高中中专及以下,不限,173-184厘米,浙江绍兴,不限,不限,有照片,绍兴,离异,高级会员,心静如水,2000～5000元,猴,--
217,23岁,保密,暂未购车,魔羯座,大专,汉族,159cm,暂未购房,167307397,24-28岁之间,本科或以上,不限,161-169厘米,浙江,未婚,星级会员,有照片,舟山,未婚,普通会员,周乐,2000～5000元,鸡,--
218,21岁,--,--,魔羯座,高中中专及以下,--,164cm,--,166917505,18-27岁之间,高中中专及以下或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,仲孙和平,2000元以下,猪,--
219,24岁,--,--,射手座,双学士,--,166cm,--,167124137,22-31岁之间,本科或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,西门琦,5000～10000元,猴,--
220,23岁,--,--,魔羯座,本科,--,170cm,--,166914486,18-19岁之间,高中中专及以下或以上,不限,130-131厘米,北京东城,未婚,不限,不限,舟山,未婚,普通会员,蓝玄冰的梦,5000～10000元,鸡,--
221,29岁,B型,--,天秤座,本科,汉族,161cm,需要时购置,142745561,30-49岁之间,高中中专及以下,不限,174-183厘米,不限,不限,不限,不限,舟山,"离异,无小孩",普通会员,刘凤娇,2000～5000元,兔,50公斤
222,23岁,--,--,双子座,本科,--,162cm,--,164130591,20-29岁之间,本科或以上,不限,173-184厘米,湖南邵阳,不限,不限,有照片,舟山,未婚,普通会员,小薇,5000～10000元,狗,--
223,37岁,--,--,双子座,高中中专及以下,--,158cm,--,142801902,32-41岁之间,高中中专及以下或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,缘,2000～5000元,猴,--
224,30岁,--,--,白羊座,本科,--,167cm,--,167270139,29-37岁之间,不限,不限,167-192厘米,浙江舟山,不限,不限,不限,舟山,离异,普通会员,兔子,5000～10000元,兔,--
225,24岁,--,--,天秤座,本科,--,166cm,--,166839754,22-31岁之间,本科或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,君子兰,2000～5000元,猴,--
226,34岁,A型,暂未购车,射手座,高中中专及以下,汉族,158cm,已购房（有贷款）,150657694,37-58岁之间,不限,不限,163-183厘米,浙江舟山,离异、丧偶,星级会员,有照片,舟山,"离异,有小孩归对方",普通会员,不落的太阳,2000～5000元,狗,49公斤
227,25岁,--,--,狮子座,大专,--,164cm,--,166806813,24-32岁之间,不限,不限,164-189厘米,浙江舟山,未婚,不限,不限,舟山,未婚,普通会员,顾纯,5000～10000元,猴,--
228,28岁,A型,已经购车,天秤座,本科,汉族,159cm,暂未购房,165114926,29-32岁之间,本科或以上,不限,161-165厘米,浙江,未婚,星级会员,有照片,舟山,未婚,普通会员,冉蒽,2000～5000元,龙,--
229,29岁,--,--,双子座,高中中专及以下,--,168cm,--,166830470,26-35岁之间,高中中专及以下或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,在悉尼知足的阿拉蕾,2000～5000元,龙,--
230,34岁,--,--,天蝎座,高中中专及以下,--,168cm,--,112921148,35-45岁之间,不限,不限,173-184厘米,浙江,不限,不限,有照片,舟山,离异,普通会员,燕,2000～5000元,狗,--
231,26岁,--,--,天蝎座,大专,--,171cm,--,167092988,27-37岁之间,不限,不限,176-196厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,长孙痴灵,5000～10000元,马,--
232,27岁,--,--,天蝎座,大专,--,163cm,--,161919745,27-37岁之间,不限,不限,168-188厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,lavender,2000～5000元,蛇,--
233,49岁,AB型,暂未购车,魔羯座,高中中专及以下,汉族,167cm,已购房（无贷款）,148516683,46-55岁之间,高中中专及以下,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,"离异,有小孩归自己",普通会员,英子,5000～10000元,羊,--
234,18岁,--,--,水瓶座,本科,--,161cm,--,167108352,18-25岁之间,不限,不限,161-186厘米,浙江舟山,不限,不限,不限,舟山,未婚,普通会员,Daisy,5000～10000元,虎,--
235,25岁,--,--,狮子座,本科,--,170cm,--,166914679,24-34岁之间,不限,不限,175-195厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,梦随风,5000～10000元,猴,--
236,43岁,--,--,射手座,高中中专及以下,--,161cm,--,139617340,41-51岁之间,不限,不限,166-186厘米,浙江,未婚,不限,有照片,舟山,离异,普通会员,清风细雨,2000～5000元,牛,--
237,22岁,--,暂未购车,双鱼座,大专,汉族,162cm,暂未购房,95228330,23-30岁之间,不限,不限,170-183厘米 *,浙江,未婚,星级会员,有照片,舟山,未婚,普通会员,嘟嘴丫头,2000元以下,猪,--
238,25岁,--,--,狮子座,本科,--,170cm,--,167006827,24-34岁之间,不限,不限,175-195厘米,浙江,未婚,不限,有照片,舟山,未婚,普通会员,风过留痕,5000～10000元,猴,--
239,34岁,--,--,处女座,本科,--,168cm,--,167150405,31-40岁之间,本科或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,未婚,普通会员,牟佳,5000～10000元,猪,--
240,44岁,--,--,双子座,高中中专及以下,--,164cm,--,165920195,41-50岁之间,高中中专及以下或以上,不限,173-184厘米,浙江舟山,不限,不限,有照片,舟山,"离异,有小孩归自己",普通会员,在迪厅多动的冰凡,2000～5000元,牛,--
241,23岁,保密,暂未购车,双子座,大专,汉族,167cm,与父母同住,149539350,25-27岁之间,不限,汉族,173-185厘米,浙江宁波,不限,不限,有照片,宁波,未婚,普通会员,dabby,2000～5000元,狗,--
242,24岁,A型,暂未购车,魔羯座,大专,汉族,168cm,暂未购房,135011874,22-36岁之间,本科,不限,169-193厘米,浙江,未婚,不限,不限,宁波,未婚,普通会员,佳缘会员,2000～5000元,猴,108公斤
243,22岁,--,--,处女座,本科,--,167cm,--,163334461,22-30岁之间,不限,不限,170-194厘米,浙江宁波,未婚,不限,有照片,宁波,未婚,普通会员,CC,2000～5000元,狗,--
244,26岁,B型,暂未购车,双鱼座,高中中专及以下,汉族,158cm,已购房（有贷款）,114759179,26-32岁之间,不限,不限,175-180厘米,浙江杭州,未婚,不限,不限,杭州,未婚,高级会员,幸运星,5000～10000元,羊,47公斤
245,26岁,保密,暂未购车,射手座,大专,汉族,165cm,暂未购房,71039589,28-38岁之间,大专或以上,不限,173-180厘米,浙江台州,未婚,不限,有照片,台州,未婚,高级会员,贝贝,5000～10000元,马,50公斤
246,26岁,O型,暂未购车,水瓶座,本科,汉族,160cm,已购房（有贷款）,163847778,26-37岁之间,本科或以上,不限,170-189厘米,"浙江杭州,江西",不限,不限,不限,杭州,未婚,高级会员,CL,5000～10000元,马,48公斤
247,26岁,AB型,--,射手座,本科,汉族,165cm,--,116787724,28-35岁之间,不限,不限,175-188厘米,浙江宁波,未婚,不限,有照片,宁波,未婚,普通会员,素颜,10000～20000元,马,55公斤
248,27岁,--,暂未购车,双子座,高中中专及以下,汉族,164cm,暂未购房,124884217,26-34岁之间,不限,汉族,173-189厘米,"浙江,四川",未婚,不限,有照片,宁波,未婚,普通会员,命中的她,5000～10000元,马,50公斤
249,26岁,--,--,水瓶座,大专,--,165cm,--,160081456,28-31岁之间,不限,不限,175-185厘米,浙江宁波,未婚,不限,不限,宁波,未婚,普通会员,青春不常在,2000～5000元,马,--
